Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,Cluster,Segmentation
tiketcom,NYENYAK MRT Lebak Bulus | Simatupang,261571,Jakarta,Indonesia,2,8.6,2025-10-20,2025-10-21,bulus lebak mrt nyenyak simatupang,1,Budget
tiketcom,NYENYAK MRT Lebak Bulus | Simatupang,261571,Jakarta,Indonesia,2,8.6,2025-10-21,2025-10-22,bulus lebak mrt nyenyak simatupang,1,Budget
tiketcom,NYENYAK MRT Lebak Bulus | Simatupang,261571,Jakarta,Indonesia,2,8.6,2025-10-16,2025-10-17,bulus lebak mrt nyenyak simatupang,1,Budget
tripcom,POP! Hotel Diponegoro - Surabaya,261610,Surabaya,Indonesia,2,9.0,2025-10-21,2025-10-22,diponegoro pop surabaya,1,Budget
tripcom,POP! Hotel Diponegoro - Surabaya,261610,Surabaya,Indonesia,2,9.0,2025-10-17,2025-10-18,diponegoro pop surabaya,1,Budget
tripcom,Odua Golden Mansyur Medan,261719,Medan,Indonesia,3,8.8,2025-10-12,2025-10-13,golden mansyur medan odua,1,Budget
agoda,Swiss-Belinn Airport Surabaya,261721,Surabaya,Indonesia,5,9.2,2025-10-02,2025-10-03,airport surabaya swissbelinn,0,Mid-Range
agoda,Grand Kangen Hotel Urip Sumoharjo,261744,Yogyakarta,Indonesia,4,8.5,2025-10-02,2025-10-03,grand kangen sumoharjo urip,0,Mid-Range
tripcom,Urbanview Hotel Griya Surya Malang by RedDoorz,261750,Malang,Indonesia,3,8.2,2025-10-19,2025-10-20,by griya malang reddoorz surya urbanview,1,Budget
agoda,Atria Hotel Malang,261766,Malang,Indonesia,5,9.4,2025-10-02,2025-10-03,atria malang,0,Mid-Range
agoda,Sumi Hotel Simpang Lima Semarang,261890,Semarang,Indonesia,4,8.1,2025-09-29,2025-09-30,lima semarang simpang sumi,1,Budget
agoda,Grasia Hotel,261899,Semarang,Indonesia,4,8.1,2025-10-05,2025-10-06,grasia,1,Budget
tripcom,J Hotel Kuta,261903,Bali,Indonesia,3,8.6,2025-10-14,2025-10-15,j kuta,1,Budget
agoda,Dewarna Hotels Sutoyo,261903,Malang,Indonesia,4,8.8,2025-10-04,2025-10-05,dewarna hotels sutoyo,0,Mid-Range
agoda,Rosalyne Sleepbox Mangkubumi,261933,Yogyakarta,Indonesia,3,9.2,2025-09-29,2025-09-30,mangkubumi rosalyne sleepbox,1,Budget
agoda,Dewarna Hotel Arifin,261977,Malang,Indonesia,5,9.1,2025-09-26,2025-09-27,arifin dewarna,0,Mid-Range
agoda,Grand Whiz Hotel Praxis Surabaya,262049,Surabaya,Indonesia,4,9.6,2025-10-05,2025-10-06,grand praxis surabaya whiz,0,Mid-Range
traveloka,Cordela Hotel Medan,262054,Medan,Indonesia,3,8.4,2025-10-01,2025-10-02,cordela medan,1,Budget
agoda,eL Hotel Kartika Wijaya Batu,262062,Malang,Indonesia,4,9.1,2025-09-26,2025-09-27,batu el kartika wijaya,0,Mid-Range
traveloka,Kapal Garden Hotel at Taman Rekreasi Sengkaling,262080,Malang,Indonesia,5,8.8,2025-10-03,2025-10-04,at garden kapal rekreasi sengkaling taman,0,Mid-Range
traveloka,Hidden Paradiso,262080,Malang,Indonesia,3,8.6,2025-09-27,2025-09-28,hidden paradiso,1,Budget
traveloka,Sumi Hotel Simpang Lima Semarang,262080,Semarang,Indonesia,4,8.1,2025-10-04,2025-10-05,lima semarang simpang sumi,1,Budget
tripcom,Front One Inn Malang,262081,Malang,Indonesia,3,9.3,2025-10-18,2025-10-19,front malang one,1,Budget
tripcom,"Swing & Pillows - Chow Kit Road, Kuala Lumpur",262104,Kuala Lumpur,Malaysia,2,10.0,2025-10-18,2025-10-19,chow kit kuala lumpur pillows road swing,1,Budget
agoda,Primera Hotel Seminyak,262123,Bali,Indonesia,4,8.6,2025-09-29,2025-09-30,primera seminyak,0,Mid-Range
traveloka,Radja Art and Boutique Hotel Simpang Lima,262203,Semarang,Indonesia,4,8.5,2025-10-05,2025-10-06,and art boutique lima radja simpang,0,Mid-Range
traveloka,Radja Art and Boutique Hotel Simpang Lima,262203,Semarang,Indonesia,4,8.5,2025-10-01,2025-10-02,and art boutique lima radja simpang,0,Mid-Range
traveloka,Radja Art and Boutique Hotel Simpang Lima,262203,Semarang,Indonesia,4,8.5,2025-10-02,2025-10-03,and art boutique lima radja simpang,0,Mid-Range
agoda,Ibis Styles Malang Hotel,262233,Malang,Indonesia,4,8.9,2025-09-29,2025-09-30,ibis malang styles,0,Mid-Range
tripcom,MyCiti Hotel Kuala Lumpur (formerly known as Citin Hotel Masjid Jamek),262394,Kuala Lumpur,Malaysia,4,8.4,2025-10-19,2025-10-20,as citin formerly jamek known kuala lumpur masjid myciti,0,Mid-Range
traveloka,Tune Hotel Georgetown Penang,262410,Penang,Malaysia,3,8.6,2025-09-30,2025-10-01,georgetown penang tune,1,Budget
agoda,Sanur Resort Watujimbar,262465,Bali,Indonesia,4,8.6,2025-09-29,2025-09-30,sanur watujimbar,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-11-05,2025-11-06,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-11-03,2025-11-04,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-10-28,2025-10-29,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-11-02,2025-11-03,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-10-30,2025-10-31,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-11-01,2025-11-02,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-11-04,2025-11-05,hostel jogja wonderloft,0,Mid-Range
bookingcom,Wonderloft Hostel Jogja,262480,Yogyakarta,Indonesia,4,8.7,2025-10-31,2025-11-01,hostel jogja wonderloft,0,Mid-Range
tiketcom,Nyenyak Inn Senayan | Benhil,262498,Jakarta,Indonesia,1,8.6,2025-10-18,2025-10-19,benhil nyenyak senayan,1,Budget
tiketcom,Best Hotel Surabaya,262500,Surabaya,Indonesia,4,9.7,2025-10-17,2025-10-18,best surabaya,0,Mid-Range
agoda,Sofitel Bali Nusa Dua Beach Resort,262529,Bali,Indonesia,5,8.8,2025-09-30,2025-10-01,bali beach dua nusa sofitel,0,Mid-Range
tripcom,Hotel 28 Titiwangsa Kuala Lumpur,262531,Kuala Lumpur,Malaysia,3,9.0,2025-10-22,2025-10-23,28 kuala lumpur titiwangsa,1,Budget
tripcom,MyCiti Hotel Kuala Lumpur (formerly known as Citin Hotel Masjid Jamek),262631,Kuala Lumpur,Malaysia,4,8.4,2025-10-20,2025-10-21,as citin formerly jamek known kuala lumpur masjid myciti,0,Mid-Range
agoda,Dewarna Hotels Sutoyo,262646,Malang,Indonesia,4,8.8,2025-09-29,2025-09-30,dewarna hotels sutoyo,0,Mid-Range
agoda,Four Points by Sheraton Medan,262722,Medan,Indonesia,4,8.9,2025-09-26,2025-09-27,by four medan points sheraton,0,Mid-Range
agoda,Hotel Kuretakeso Kemang,262823,Jakarta,Indonesia,5,8.9,2025-09-27,2025-09-28,kemang kuretakeso,0,Mid-Range
agoda,favehotel Premier Cihampelas,262885,Bandung,Indonesia,5,8.4,2025-09-29,2025-09-30,cihampelas favehotel premier,0,Mid-Range
tripcom,Cordela Inn Millennium Medan,262927,Medan,Indonesia,1,8.8,2025-10-15,2025-10-16,cordela medan millennium,1,Budget
agoda,Lively Hotel City Center Surabaya,262934,Surabaya,Indonesia,4,9.0,2025-10-03,2025-10-04,center city lively surabaya,0,Mid-Range
agoda,GOLDEN TULIP HOLLAND RESORT,262959,Malang,Indonesia,5,9.1,2025-10-05,2025-10-06,golden holland tulip,0,Mid-Range
agoda,Pohon Inn Hotel,262959,Malang,Indonesia,4,9.0,2025-10-01,2025-10-02,pohon,0,Mid-Range
agoda,De Lobby Suite Hotel,262959,Malang,Indonesia,3,9.3,2025-10-03,2025-10-04,de lobby suite,1,Budget
agoda,Hotel Sofia Juanda,262996,Surabaya,Indonesia,4,9.3,2025-09-30,2025-10-01,juanda sofia,0,Mid-Range
tripcom,Hotel Amaris Kuta - Bali,263050,Bali,Indonesia,2,7.3,2025-10-15,2025-10-16,amaris bali kuta,1,Budget
agoda,Hotel Indies Heritage Prawirotaman,263147,Yogyakarta,Indonesia,4,9.0,2025-10-02,2025-10-03,heritage indies prawirotaman,0,Mid-Range
agoda,De Lobby Suite Hotel,263157,Malang,Indonesia,3,9.3,2025-09-29,2025-09-30,de lobby suite,1,Budget
tripcom,ibis budget Semarang Tendean,263190,Semarang,Indonesia,4,8.5,2025-10-17,2025-10-18,budget ibis semarang tendean,0,Mid-Range
agoda,MADOR Malang Dorm Hostel,263205,Malang,Indonesia,4,9.1,2025-09-28,2025-09-29,dorm hostel mador malang,0,Mid-Range
tripcom,Ubud Cottages Malang,263268,Malang,Indonesia,3,8.3,2025-10-14,2025-10-15,cottages malang ubud,1,Budget
tripcom,Ubud Cottages Malang,263268,Malang,Indonesia,3,8.3,2025-10-20,2025-10-21,cottages malang ubud,1,Budget
tripcom,Royal Regantris Cendana,263295,Surabaya,Indonesia,5,9.0,2025-10-12,2025-10-13,cendana regantris royal,0,Mid-Range
agoda,Rabasta Enjoy Kuta,263312,Bali,Indonesia,3,8.7,2025-09-29,2025-09-30,enjoy kuta rabasta,1,Budget
traveloka,Cordela Inn Millenium Medan,263350,Medan,Indonesia,3,8.8,2025-10-04,2025-10-05,cordela medan millenium,1,Budget
agoda,Wimarion Hotel,263366,Semarang,Indonesia,4,8.6,2025-10-04,2025-10-05,wimarion,0,Mid-Range
agoda,Emerald Garden Hotel,263368,Medan,Indonesia,4,8.9,2025-10-02,2025-10-03,emerald garden,0,Mid-Range
agoda,Padi Heritage Hotel,263373,Malang,Indonesia,4,8.9,2025-09-28,2025-09-29,heritage padi,0,Mid-Range
traveloka,Livotel Hotel Hua Mak Bangkok,263376,Bangkok,Thailand,4,8.3,2025-10-01,2025-10-02,bangkok hua livotel mak,0,Mid-Range
traveloka,Livotel Hotel Hua Mak Bangkok,263376,Bangkok,Thailand,4,8.3,2025-10-02,2025-10-03,bangkok hua livotel mak,0,Mid-Range
traveloka,Livotel Hotel Hua Mak Bangkok,263376,Bangkok,Thailand,4,8.3,2025-10-05,2025-10-06,bangkok hua livotel mak,0,Mid-Range
tripcom,Verona Palace Hotel Bandung,263529,Bandung,Indonesia,3,8.7,2025-10-14,2025-10-15,bandung palace verona,1,Budget
tripcom,J Hotel Kuta,263630,Bali,Indonesia,3,8.6,2025-10-22,2025-10-23,j kuta,1,Budget
agoda,Luminor Hotel Legian Seminyak - Bali,263632,Bali,Indonesia,3,8.7,2025-09-26,2025-09-27,bali legian luminor seminyak,1,Budget
agoda,"Bobocabin Pangalengan, Bandung",263632,Bandung,Indonesia,4,9.2,2025-09-29,2025-09-30,bandung bobocabin pangalengan,0,Mid-Range
agoda,Capital O 90336 Olive Guest House,263694,Surabaya,Indonesia,5,9.2,2025-10-04,2025-10-05,90336 capital guest house o olive,0,Mid-Range
agoda,ARTOTEL TS Suites Surabaya,263694,Surabaya,Indonesia,4,9.2,2025-10-02,2025-10-03,artotel suites surabaya ts,0,Mid-Range
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-16,2025-10-17,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-20,2025-10-21,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-21,2025-10-22,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-15,2025-10-16,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-23,2025-10-24,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-22,2025-10-23,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-19,2025-10-20,by hotels kagum kawung kebon zodiak,1,Budget
tiketcom,Zodiak Kebon Kawung by KAGUM Hotels,263719,Bandung,Indonesia,3,7.4,2025-10-14,2025-10-15,by hotels kagum kawung kebon zodiak,1,Budget
tripcom,Cordex Hotel Medan,263727,Medan,Indonesia,4,8.9,2025-10-18,2025-10-19,cordex medan,0,Mid-Range
agoda,Zest Airport by Swiss-Belhotel International,263728,Jakarta,Indonesia,4,8.1,2025-09-29,2025-09-30,airport by international swissbelhotel zest,1,Budget
tiketcom,Cordex Marelan Medan,263737,Medan,Indonesia,4,9.6,2025-10-17,2025-10-18,cordex marelan medan,0,Mid-Range
agoda,MORAZEN Yogyakarta,263773,Yogyakarta,Indonesia,4,9.4,2025-09-30,2025-10-01,morazen yogyakarta,0,Mid-Range
agoda,The Wujil Resort & Conventions,263774,Semarang,Indonesia,4,8.9,2025-10-03,2025-10-04,conventions the wujil,0,Mid-Range
agoda,"Edge Resort, Yogyakarta",263775,Yogyakarta,Indonesia,3,8.7,2025-10-01,2025-10-02,edge yogyakarta,1,Budget
agoda,RV Hotel Gianyar,263843,Bali,Indonesia,5,9.3,2025-10-02,2025-10-03,gianyar rv,0,Mid-Range
agoda,Mulia Resort,263843,Bali,Indonesia,5,9.0,2025-09-28,2025-09-29,mulia,0,Mid-Range
agoda,THE 1O1 Bali Fontana Seminyak,263843,Bali,Indonesia,4,9.1,2025-10-04,2025-10-05,1o1 bali fontana seminyak the,0,Mid-Range
agoda,Quest Hotel Kuta by ASTON,263843,Bali,Indonesia,5,8.5,2025-09-30,2025-10-01,aston by kuta quest,0,Mid-Range
tripcom,Liberta Hotel Seminyak,263959,Bali,Indonesia,3,8.2,2025-10-14,2025-10-15,liberta seminyak,1,Budget
agoda,Kampung Lumbung Boutique Hotel,264060,Malang,Indonesia,4,9.1,2025-10-05,2025-10-06,boutique kampung lumbung,0,Mid-Range
agoda,De Lobby Suite Hotel,264087,Malang,Indonesia,3,9.3,2025-09-30,2025-10-01,de lobby suite,1,Budget
agoda,Padma Hotel Semarang,264245,Semarang,Indonesia,5,9.7,2025-10-04,2025-10-05,padma semarang,0,Mid-Range
traveloka,POP! Hotel Diponegoro Surabaya,264264,Surabaya,Indonesia,3,9.0,2025-10-01,2025-10-02,diponegoro pop surabaya,1,Budget
traveloka,POP! Hotel Diponegoro Surabaya,264264,Surabaya,Indonesia,3,9.0,2025-09-30,2025-10-01,diponegoro pop surabaya,1,Budget
traveloka,POP! Hotel Diponegoro Surabaya,264264,Surabaya,Indonesia,3,9.0,2025-10-05,2025-10-06,diponegoro pop surabaya,1,Budget
traveloka,POP! Hotel Diponegoro Surabaya,264264,Surabaya,Indonesia,3,9.0,2025-09-28,2025-09-29,diponegoro pop surabaya,1,Budget
agoda,Agogo Downtown Surabaya,264283,Surabaya,Indonesia,4,9.0,2025-10-03,2025-10-04,agogo downtown surabaya,0,Mid-Range
agoda,Swiss-Belinn Simatupang,264312,Jakarta,Indonesia,4,8.8,2025-10-03,2025-10-04,simatupang swissbelinn,0,Mid-Range
tripcom,Cordex Hotel Medan,264472,Medan,Indonesia,4,8.9,2025-10-12,2025-10-13,cordex medan,0,Mid-Range
tripcom,Cordex Hotel Medan,264472,Medan,Indonesia,4,8.9,2025-10-21,2025-10-22,cordex medan,0,Mid-Range
tripcom,Cordex Hotel Medan,264472,Medan,Indonesia,4,8.9,2025-10-22,2025-10-23,cordex medan,0,Mid-Range
agoda,Wimarion Hotel,264528,Semarang,Indonesia,4,8.6,2025-09-27,2025-09-28,wimarion,0,Mid-Range
agoda,d'primahotel Bandung,264631,Bandung,Indonesia,4,8.6,2025-10-05,2025-10-06,bandung dprimahotel,0,Mid-Range
tripcom,Buruan Sari Villas by AGATA,264805,Bali,Indonesia,3,9.9,2025-10-16,2025-10-17,agata buruan by sari villas,0,Mid-Range
tripcom,Buruan Sari Villas by AGATA,264805,Bali,Indonesia,3,9.9,2025-10-22,2025-10-23,agata buruan by sari villas,0,Mid-Range
tripcom,Buruan Sari Villas by AGATA,264805,Bali,Indonesia,3,9.9,2025-10-18,2025-10-19,agata buruan by sari villas,0,Mid-Range
tripcom,POP! Hotel Timoho Yogyakarta,264806,Yogyakarta,Indonesia,2,7.6,2025-10-18,2025-10-19,pop timoho yogyakarta,1,Budget
tripcom,"POP! Hotel Pemuda, Semarang",264806,Semarang,Indonesia,2,8.7,2025-10-19,2025-10-20,pemuda pop semarang,1,Budget
tripcom,"POP! Hotel Pemuda, Semarang",264806,Semarang,Indonesia,2,8.7,2025-10-16,2025-10-17,pemuda pop semarang,1,Budget
tripcom,POP! Hotel Timoho Yogyakarta,264806,Yogyakarta,Indonesia,2,7.6,2025-10-12,2025-10-13,pop timoho yogyakarta,1,Budget
tripcom,POP! Hotel Timoho Yogyakarta,264806,Yogyakarta,Indonesia,2,7.6,2025-10-13,2025-10-14,pop timoho yogyakarta,1,Budget
tripcom,"POP! Hotel Pemuda, Semarang",264806,Semarang,Indonesia,2,8.7,2025-10-14,2025-10-15,pemuda pop semarang,1,Budget
tripcom,"POP! Hotel Pemuda, Semarang",264806,Semarang,Indonesia,2,8.7,2025-10-22,2025-10-23,pemuda pop semarang,1,Budget
tripcom,POP! Hotel Timoho Yogyakarta,264806,Yogyakarta,Indonesia,2,7.6,2025-10-19,2025-10-20,pop timoho yogyakarta,1,Budget
tripcom,Hotel 88 Embong Kenongo,264806,Surabaya,Indonesia,2,8.9,2025-10-12,2025-10-13,88 embong kenongo,1,Budget
tripcom,Swasana Hotel Medan,264831,Medan,Indonesia,4,9.2,2025-10-12,2025-10-13,medan swasana,0,Mid-Range
tiketcom,Choska Residence,264911,Jakarta,Indonesia,3,9.0,2025-10-15,2025-10-16,choska residence,1,Budget
agoda,REZ Hotel,264978,Semarang,Indonesia,4,9.3,2025-10-04,2025-10-05,rez,0,Mid-Range
agoda,The Alana Hotel Malang,265054,Malang,Indonesia,4,9.3,2025-10-05,2025-10-06,alana malang the,0,Mid-Range
agoda,Verona Palace Hotel,265089,Bandung,Indonesia,3,8.4,2025-09-26,2025-09-27,palace verona,1,Budget
agoda,Riche Heritage Hotel Alun Alun Malang,265119,Malang,Indonesia,4,9.2,2025-10-01,2025-10-02,alun alun heritage malang riche,0,Mid-Range
agoda,Sans Hotel Queen Batu,265173,Malang,Indonesia,3,8.8,2025-09-29,2025-09-30,batu queen sans,1,Budget
agoda,Grand Tjokro Yogyakarta Hotel,265197,Yogyakarta,Indonesia,4,8.2,2025-09-26,2025-09-27,grand tjokro yogyakarta,0,Mid-Range
agoda,Jumeirah Bali,265229,Bali,Indonesia,5,9.5,2025-09-30,2025-10-01,bali jumeirah,0,Mid-Range
agoda,Jumeirah Bali,265229,Bali,Indonesia,5,9.5,2025-09-28,2025-09-29,bali jumeirah,0,Mid-Range
agoda,Melia Purosani Yogyakarta,265259,Yogyakarta,Indonesia,5,9.0,2025-10-05,2025-10-06,melia purosani yogyakarta,0,Mid-Range
agoda,Truntum Kuta - Formerly Grand Inna Kuta,265304,Bali,Indonesia,4,8.5,2025-10-02,2025-10-03,formerly grand inna kuta kuta truntum,0,Mid-Range
agoda,Patra Semarang Hotel & Convention,265328,Semarang,Indonesia,4,8.8,2025-10-02,2025-10-03,convention patra semarang,0,Mid-Range
agoda,Somerset Queen City Semarang,265328,Semarang,Indonesia,4,9.5,2025-10-04,2025-10-05,city queen semarang somerset,0,Mid-Range
agoda,Radja Art and Boutique Hotel,265328,Semarang,Indonesia,4,8.8,2025-10-03,2025-10-04,and art boutique radja,0,Mid-Range
traveloka,Grand Sarila Hotel Yogyakarta,265355,Yogyakarta,Indonesia,4,8.4,2025-09-26,2025-09-27,grand sarila yogyakarta,0,Mid-Range
traveloka,Swasana Hotel Medan,265356,Medan,Indonesia,4,9.2,2025-09-28,2025-09-29,medan swasana,0,Mid-Range
traveloka,Swasana Hotel Medan,265356,Medan,Indonesia,4,9.2,2025-09-26,2025-09-27,medan swasana,0,Mid-Range
traveloka,Swasana Hotel Medan,265356,Medan,Indonesia,4,9.2,2025-10-01,2025-10-02,medan swasana,0,Mid-Range
traveloka,Cordela Inn Millenium Medan,265356,Medan,Indonesia,3,8.8,2025-09-27,2025-09-28,cordela medan millenium,1,Budget
agoda,Hotel O Pancing Near Universitas Negeri Medan ( UNIMED ) Formerly Nadira Homestay,265364,Medan,Indonesia,4,8.9,2025-10-04,2025-10-05,formerly homestay medan nadira near negeri o pancing unimed universitas,0,Mid-Range
agoda,Anathera Resort Kuta,265366,Bali,Indonesia,4,8.6,2025-10-03,2025-10-04,anathera kuta,0,Mid-Range
agoda,Jumeirah Bali,265366,Bali,Indonesia,5,9.5,2025-10-05,2025-10-06,bali jumeirah,0,Mid-Range
traveloka,Omatha Village,265492,Bali,Indonesia,4,8.9,2025-10-02,2025-10-03,omatha village,0,Mid-Range
bookingcom,Joglo Mandapa Boutique Hotel,265500,Yogyakarta,Indonesia,3,8.4,2025-10-27,2025-10-28,boutique joglo mandapa,1,Budget
agoda,Grand Central,265513,Medan,Indonesia,3,8.9,2025-10-05,2025-10-06,central grand,1,Budget
tiketcom,Monoloog Hotel Surabaya,265583,Surabaya,Indonesia,2,8.4,2025-10-17,2025-10-18,monoloog surabaya,1,Budget
tiketcom,Monoloog Hotel Surabaya,265583,Surabaya,Indonesia,2,8.4,2025-10-13,2025-10-14,monoloog surabaya,1,Budget
tiketcom,Monoloog Hotel Surabaya,265583,Surabaya,Indonesia,2,8.4,2025-10-14,2025-10-15,monoloog surabaya,1,Budget
tiketcom,Monoloog Hotel Surabaya,265583,Surabaya,Indonesia,2,8.4,2025-10-16,2025-10-17,monoloog surabaya,1,Budget
agoda,Three Eight Front One Boutique Batu Malang,265666,Malang,Indonesia,3,9.2,2025-09-30,2025-10-01,batu boutique eight front malang one three,1,Budget
agoda,Kapal Garden Hotel at Taman Rekreasi Sengkaling,265666,Malang,Indonesia,5,8.8,2025-09-28,2025-09-29,at garden kapal rekreasi sengkaling taman,0,Mid-Range
agoda,Paskal Inn,265705,Bandung,Indonesia,2,9.4,2025-10-05,2025-10-06,paskal,1,Budget
agoda,ARTOTEL Yogyakarta,265713,Yogyakarta,Indonesia,4,9.1,2025-10-01,2025-10-02,artotel yogyakarta,0,Mid-Range
traveloka,Horison Inn Alaska Simpang Lima Semarang,265725,Semarang,Indonesia,4,8.4,2025-09-28,2025-09-29,alaska horison lima semarang simpang,0,Mid-Range
traveloka,Horison Inn Alaska Simpang Lima Semarang,265725,Semarang,Indonesia,4,8.4,2025-09-30,2025-10-01,alaska horison lima semarang simpang,0,Mid-Range
tiketcom,Cordex Marelan Medan,265755,Medan,Indonesia,4,9.6,2025-10-18,2025-10-19,cordex marelan medan,0,Mid-Range
agoda,Hotel Ciputra Jakarta managed by Swiss-Belhotel International,265781,Jakarta,Indonesia,4,8.7,2025-09-30,2025-10-01,by ciputra international jakarta managed swissbelhotel,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-10-05,2025-10-06,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-10-03,2025-10-04,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-10-01,2025-10-02,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-09-28,2025-09-29,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-10-02,2025-10-03,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-09-27,2025-09-28,kuta natya,0,Mid-Range
traveloka,Natya Hotel Kuta,265782,Bali,Indonesia,5,8.6,2025-09-26,2025-09-27,kuta natya,0,Mid-Range
agoda,Golden Hill by Golden Tulip,265799,Malang,Indonesia,4,9.2,2025-09-27,2025-09-28,by golden golden hill tulip,0,Mid-Range
tripcom,Ubud Cottages Malang,265801,Malang,Indonesia,3,8.3,2025-10-21,2025-10-22,cottages malang ubud,1,Budget
tripcom,Ubud Cottages Malang,265801,Malang,Indonesia,3,8.3,2025-10-19,2025-10-20,cottages malang ubud,1,Budget
agoda,Great Diponegoro Hotel Surabaya,265803,Surabaya,Indonesia,5,9.3,2025-10-04,2025-10-05,diponegoro great surabaya,0,Mid-Range
agoda,Grand Hotel Surabaya,265803,Surabaya,Indonesia,5,9.2,2025-09-30,2025-10-01,grand surabaya,0,Mid-Range
agoda,Royal Regantris Cendana,265803,Surabaya,Indonesia,5,9.0,2025-09-28,2025-09-29,cendana regantris royal,0,Mid-Range
agoda,Oakwood Hotel & Residence Surabaya,265803,Surabaya,Indonesia,5,9.8,2025-10-02,2025-10-03,oakwood residence surabaya,0,Mid-Range
traveloka,Country Heritage Resort Hotel Surabaya,265839,Surabaya,Indonesia,4,8.3,2025-09-26,2025-09-27,country heritage surabaya,0,Mid-Range
agoda,The Rich Jogja Hotel,265903,Yogyakarta,Indonesia,4,9.1,2025-09-29,2025-09-30,jogja rich the,0,Mid-Range
agoda,PORTA by Ambarrukmo,265931,Yogyakarta,Indonesia,4,9.3,2025-09-28,2025-09-29,ambarrukmo by porta,0,Mid-Range
tiketcom,Diamond Glamping by BIO Management,265944,Bali,Indonesia,3,8.0,2025-10-13,2025-10-14,bio by diamond glamping management,1,Budget
agoda,The Life Styles Hotel Surabaya,266018,Surabaya,Indonesia,4,8.6,2025-09-30,2025-10-01,life styles surabaya the,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-10-05,2025-10-06,jelantik kuta neo,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-10-04,2025-10-05,jelantik kuta neo,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-09-27,2025-09-28,jelantik kuta neo,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-09-28,2025-09-29,jelantik kuta neo,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-10-03,2025-10-04,jelantik kuta neo,0,Mid-Range
traveloka,NEO Kuta Jelantik,266028,Bali,Indonesia,5,8.4,2025-09-30,2025-10-01,jelantik kuta neo,0,Mid-Range
tripcom,Ubud Cottages Malang,266089,Malang,Indonesia,3,8.3,2025-10-12,2025-10-13,cottages malang ubud,1,Budget
traveloka,Sans Hotel Beskalan Malioboro,266093,Yogyakarta,Indonesia,5,8.5,2025-09-27,2025-09-28,beskalan malioboro sans,0,Mid-Range
tiketcom,Berry Biz Hotel Sunset Road Powered by Archipelago,266167,Bali,Indonesia,3,8.2,2025-10-13,2025-10-14,archipelago berry biz by powered road sunset,1,Budget
