Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,Cluster,Segmentation
tripcom,Regala Skycity Hotel by Regal Hotels,2492424,Hong Kong,China,4,8.7,10/20/2025,10/21/2025,by hotels regal regala skycity,0,Mid-Range
tripcom,Regala Skycity Hotel by Regal Hotels,1380019,Hong Kong,China,4,8.7,10/21/2025,10/22/2025,by hotels regal regala skycity,0,Mid-Range
tripcom,Regala Skycity Hotel by Regal Hotels,1393959,Hong Kong,China,4,8.7,10/22/2025,10/23/2025,by hotels regal regala skycity,0,Mid-Range
agoda,Regalia Upper View Hotel,528809,Kuala Lumpur,Malaysia,4,7.4,9/26/2025,9/27/2025,regalia upper view,1,Budget
agoda,REGANTRIS Hotel Surabaya,197311,Surabaya,Indonesia,3,9.4,9/26/2025,9/27/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,307867,Surabaya,Indonesia,3,9.4,9/28/2025,9/29/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,231010,Surabaya,Indonesia,3,9.4,9/29/2025,9/30/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,223807,Surabaya,Indonesia,3,9.4,9/30/2025,10/1/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,138025,Surabaya,Indonesia,3,9.4,10/1/2025,10/2/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,544354,Surabaya,Indonesia,3,9.4,10/2/2025,10/3/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,315352,Surabaya,Indonesia,3,9.4,10/3/2025,10/4/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,141534,Surabaya,Indonesia,3,9.4,10/4/2025,10/5/2025,regantris surabaya,0,Mid-Range
agoda,REGANTRIS Hotel Surabaya,235890,Surabaya,Indonesia,3,9.4,10/5/2025,10/6/2025,regantris surabaya,0,Mid-Range
tripcom,REGANTRIS HOTEL SURABAYA,319514,Surabaya,Indonesia,3,8.7,10/12/2025,10/13/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,299491,Surabaya,Indonesia,3,8.7,10/13/2025,10/14/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,299820,Surabaya,Indonesia,3,8.7,10/14/2025,10/15/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,315593,Surabaya,Indonesia,3,8.7,10/16/2025,10/17/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,315593,Surabaya,Indonesia,3,8.7,10/17/2025,10/18/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,315593,Surabaya,Indonesia,3,8.7,10/18/2025,10/19/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,299820,Surabaya,Indonesia,3,8.7,10/19/2025,10/20/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,299491,Surabaya,Indonesia,3,8.7,10/20/2025,10/21/2025,regantris surabaya,1,Budget
tripcom,REGANTRIS HOTEL SURABAYA,319681,Surabaya,Indonesia,3,8.7,10/22/2025,10/23/2025,regantris surabaya,1,Budget
traveloka,Regantris Malioboro,562162,Yogyakarta,Indonesia,5,8.5,9/26/2025,9/27/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,781261,Yogyakarta,Indonesia,5,8.5,9/27/2025,9/28/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,345946,Yogyakarta,Indonesia,5,8.5,9/28/2025,9/29/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,345946,Yogyakarta,Indonesia,5,8.5,9/30/2025,10/1/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,396685,Yogyakarta,Indonesia,5,8.5,10/1/2025,10/2/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,396685,Yogyakarta,Indonesia,5,8.5,10/2/2025,10/3/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,547748,Yogyakarta,Indonesia,5,8.5,10/3/2025,10/4/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,619820,Yogyakarta,Indonesia,5,8.5,10/4/2025,10/5/2025,malioboro regantris,0,Mid-Range
traveloka,Regantris Malioboro,360360,Yogyakarta,Indonesia,5,8.5,10/5/2025,10/6/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,338422,Yogyakarta,Indonesia,5,8.5,10/27/2025,10/28/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,10/28/2025,10/29/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,10/29/2025,10/30/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,10/30/2025,10/31/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,10/31/2025,11/1/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,11/1/2025,11/2/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,11/2/2025,11/3/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,11/3/2025,11/4/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,11/4/2025,11/5/2025,malioboro regantris,0,Mid-Range
bookingcom,Regantris Malioboro,554475,Yogyakarta,Indonesia,5,8.5,11/5/2025,11/6/2025,malioboro regantris,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",7898669,Hong Kong,China,5,9.6,9/26/2025,9/27/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",7898669,Hong Kong,China,5,9.6,9/27/2025,9/28/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",7679261,Hong Kong,China,5,9.6,9/28/2025,9/29/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",8608655,Hong Kong,China,5,9.6,9/29/2025,9/30/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",7679261,Hong Kong,China,5,9.6,9/30/2025,10/1/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",10465747,Hong Kong,China,5,9.6,10/1/2025,10/2/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",11365307,Hong Kong,China,5,9.6,10/2/2025,10/3/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",11562784,Hong Kong,China,5,9.6,10/3/2025,10/4/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",12155174,Hong Kong,China,5,9.6,10/4/2025,10/5/2025,an hong ihg kong regent,0,Mid-Range
traveloka,"Regent HONG KONG, an IHG Hotel",14151792,Hong Kong,China,5,9.6,10/5/2025,10/6/2025,an hong ihg kong regent,2,Luxury
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,10/28/2025,10/29/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,10/29/2025,10/30/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,10/30/2025,10/31/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,10/31/2025,11/1/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,11/1/2025,11/2/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,11/2/2025,11/3/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,11/3/2025,11/4/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,11/4/2025,11/5/2025,22 ramkhamhaeng regent,1,Budget
bookingcom,Regent Ramkhamhaeng 22,495454,Bangkok,Thailand,3,8.5,11/5/2025,11/6/2025,22 ramkhamhaeng regent,1,Budget
traveloka,Regent's Park Hotel,312448,Malang,Indonesia,4,9.3,9/28/2025,9/29/2025,park regents,0,Mid-Range
agoda,Regent's Park Hotel,279505,Malang,Indonesia,4,9.3,9/29/2025,9/30/2025,park regents,0,Mid-Range
traveloka,Regent's Park Hotel,312448,Malang,Indonesia,4,9.3,9/30/2025,10/1/2025,park regents,0,Mid-Range
agoda,Regent's Park Hotel,201260,Malang,Indonesia,4,9.3,10/1/2025,10/2/2025,park regents,0,Mid-Range
agoda,Regent's Park Hotel,147670,Malang,Indonesia,4,9.3,10/2/2025,10/3/2025,park regents,0,Mid-Range
agoda,Regent's Park Hotel,256754,Malang,Indonesia,4,9.3,10/3/2025,10/4/2025,park regents,0,Mid-Range
agoda,Regent's Park Hotel,271100,Malang,Indonesia,4,9.3,10/4/2025,10/5/2025,park regents,0,Mid-Range
traveloka,Regent's Park Hotel,312448,Malang,Indonesia,4,9.3,10/5/2025,10/6/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,388351,Malang,Indonesia,4,9.3,10/12/2025,10/13/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,388351,Malang,Indonesia,4,9.3,10/13/2025,10/14/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,388351,Malang,Indonesia,4,9.3,10/14/2025,10/15/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,383635,Malang,Indonesia,4,9.3,10/15/2025,10/16/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,388351,Malang,Indonesia,4,9.3,10/16/2025,10/17/2025,park regents,0,Mid-Range
tripcom,Regent's Park Hotel,388351,Malang,Indonesia,4,9.3,10/22/2025,10/23/2025,park regents,0,Mid-Range
agoda,Rejoss Stay & Aesthetic Coffee,196213,Medan,Indonesia,2,8.8,9/26/2025,9/27/2025,aesthetic coffee rejoss stay,1,Budget
agoda,Rejoss Stay & Aesthetic Coffee,157160,Medan,Indonesia,2,8.8,9/27/2025,9/28/2025,aesthetic coffee rejoss stay,1,Budget
agoda,Rejoss Stay & Aesthetic Coffee,128217,Medan,Indonesia,2,8.8,9/29/2025,9/30/2025,aesthetic coffee rejoss stay,1,Budget
traveloka,RELC International Hotel,5568754,Singapura,Singapura,3,8.2,10/3/2025,10/4/2025,international relc,1,Budget
agoda,Rembrandt Hotel Bangkok,1486682,Bangkok,Thailand,5,8.4,9/26/2025,9/27/2025,bangkok rembrandt,0,Mid-Range
agoda,Rembrandt Hotel Bangkok,1729358,Bangkok,Thailand,5,8.4,9/28/2025,9/29/2025,bangkok rembrandt,0,Mid-Range
agoda,Rembrandt Hotel Bangkok,565391,Bangkok,Thailand,5,8.4,9/29/2025,9/30/2025,bangkok rembrandt,0,Mid-Range
agoda,Rembrandt Hotel Bangkok,479093,Bangkok,Thailand,5,8.4,9/30/2025,10/1/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,10/28/2025,10/29/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,10/29/2025,10/30/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,10/30/2025,10/31/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,10/31/2025,11/1/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,11/1/2025,11/2/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,11/2/2025,11/3/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,11/3/2025,11/4/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,11/4/2025,11/5/2025,bangkok rembrandt,0,Mid-Range
bookingcom,Rembrandt Hotel Bangkok,1049258,Bangkok,Thailand,5,8.4,11/5/2025,11/6/2025,bangkok rembrandt,0,Mid-Range
traveloka,remm plus Ginza,3448043,Tokyo,Jepang,4,9,9/26/2025,9/27/2025,ginza plus remm,0,Mid-Range
traveloka,remm plus Ginza,2857933,Tokyo,Jepang,4,9,9/28/2025,9/29/2025,ginza plus remm,0,Mid-Range
traveloka,remm plus Ginza,2857933,Tokyo,Jepang,4,9,9/29/2025,9/30/2025,ginza plus remm,0,Mid-Range
traveloka,remm plus Ginza,3964303,Tokyo,Jepang,4,9,9/30/2025,10/1/2025,ginza plus remm,0,Mid-Range
traveloka,remm plus Ginza,4297803,Tokyo,Jepang,4,9,10/4/2025,10/5/2025,ginza plus remm,0,Mid-Range
traveloka,remm plus Ginza,3398263,Tokyo,Jepang,4,9,10/5/2025,10/6/2025,ginza plus remm,0,Mid-Range
tripcom,Remon House Asakusa Tokyo,1666797,Tokyo,Jepang,3,8.3,10/16/2025,10/17/2025,asakusa house remon tokyo,1,Budget
tripcom,Remon House Asakusa Tokyo,1739268,Tokyo,Jepang,3,8.3,10/17/2025,10/18/2025,asakusa house remon tokyo,1,Budget
tripcom,Renaissance Harbour View Hotel Hong Kong,5052212,Hong Kong,China,5,9.2,10/12/2025,10/13/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,6375411,Hong Kong,China,5,9.2,10/13/2025,10/14/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,6255120,Hong Kong,China,5,9.2,10/14/2025,10/15/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,5292794,Hong Kong,China,5,9.2,10/15/2025,10/16/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,4571049,Hong Kong,China,5,9.2,10/16/2025,10/17/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,4571049,Hong Kong,China,5,9.2,10/17/2025,10/18/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,4571049,Hong Kong,China,5,9.2,10/18/2025,10/19/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,5052212,Hong Kong,China,5,9.2,10/19/2025,10/20/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,5773957,Hong Kong,China,5,9.2,10/20/2025,10/21/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,5653666,Hong Kong,China,5,9.2,10/21/2025,10/22/2025,harbour hong kong renaissance view,0,Mid-Range
tripcom,Renaissance Harbour View Hotel Hong Kong,4571049,Hong Kong,China,5,9.2,10/22/2025,10/23/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,3873895,Hong Kong,China,5,8.8,9/26/2025,9/27/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,3981503,Hong Kong,China,5,8.8,9/27/2025,9/28/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,3873895,Hong Kong,China,5,8.8,9/28/2025,9/29/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,3766287,Hong Kong,China,5,8.8,9/29/2025,9/30/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,3228246,Hong Kong,China,5,8.8,9/30/2025,10/1/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,5380410,Hong Kong,China,5,8.8,10/1/2025,10/2/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,5165193,Hong Kong,China,5,8.8,10/2/2025,10/3/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,5918451,Hong Kong,China,5,8.8,10/3/2025,10/4/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,5918451,Hong Kong,China,5,8.8,10/4/2025,10/5/2025,harbour hong kong renaissance view,0,Mid-Range
traveloka,Renaissance Hong Kong Harbour View Hotel,5165193,Hong Kong,China,5,8.8,10/5/2025,10/6/2025,harbour hong kong renaissance view,0,Mid-Range
agoda,Renaissance Paris La Defense Hotel,3891553,Paris,Perancis,4,8.3,9/26/2025,9/27/2025,defense la paris renaissance,0,Mid-Range
agoda,Rent Apartment Sentraland Tower Santorini,371532,Medan,Indonesia,2,8.7,9/27/2025,9/28/2025,apartment rent santorini sentraland tower,1,Budget
agoda,Rent Apartment Sentraland Tower Santorini,178820,Medan,Indonesia,2,8.7,9/29/2025,9/30/2025,apartment rent santorini sentraland tower,1,Budget
agoda,Rent Apartment Sentraland Tower Santorini,534013,Medan,Indonesia,2,8.7,10/2/2025,10/3/2025,apartment rent santorini sentraland tower,1,Budget
agoda,Rent Apartment Sentraland Tower Santorini,414783,Medan,Indonesia,2,8.7,10/4/2025,10/5/2025,apartment rent santorini sentraland tower,1,Budget
tripcom,Repure Higashimukojima Ekimae Residence II,2360721,Tokyo,Jepang,2,9.5,10/18/2025,10/19/2025,ekimae higashimukojima ii repure residence,1,Budget
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,10/28/2025,10/29/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,10/29/2025,10/30/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,10/30/2025,10/31/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,10/31/2025,11/1/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,11/1/2025,11/2/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,11/2/2025,11/3/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,11/3/2025,11/4/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
bookingcom,Residence Axon Apartment Bukit Bintang by TaheeenS,897173,Kuala Lumpur,Malaysia,4,9.3,11/4/2025,11/5/2025,apartment axon bintang bukit by residence taheeens,0,Mid-Range
agoda,Residence du Parc – Val D’Europe,2314765,Paris,Perancis,3,8.5,9/26/2025,9/27/2025,deurope du parc residence val,1,Budget
agoda,Residence du Parc – Val D’Europe,2390004,Paris,Perancis,3,8.5,9/27/2025,9/28/2025,deurope du parc residence val,1,Budget
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,3820094,Paris,Perancis,4,8.8,9/26/2025,9/27/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,3820094,Paris,Perancis,4,8.8,9/27/2025,9/28/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,3500109,Paris,Perancis,4,8.8,9/29/2025,9/30/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,3890984,Paris,Perancis,4,8.8,9/30/2025,10/1/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,4068655,Paris,Perancis,4,8.8,10/2/2025,10/3/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,4139723,Paris,Perancis,4,8.8,10/3/2025,10/4/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,4068655,Paris,Perancis,4,8.8,10/4/2025,10/5/2025,by didot marriott montparnasse paris residence,0,Mid-Range
traveloka,Residence Inn by Marriott Paris Didot Montparnasse,3500109,Paris,Perancis,4,8.8,10/5/2025,10/6/2025,by didot marriott montparnasse paris residence,0,Mid-Range
agoda,Residence Inn Paris Charles de Gaulle Central Airport,3045376,Paris,Perancis,3,8.6,10/4/2025,10/5/2025,airport central charles de gaulle paris residence,1,Budget
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,10/28/2025,10/29/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,10/29/2025,10/30/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,10/30/2025,10/31/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,10/31/2025,11/1/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,11/1/2025,11/2/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,11/2/2025,11/3/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,11/3/2025,11/4/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
bookingcom,Residensi Akson Bukit Bintang Axon nearby Pavilion TRX,816112,Kuala Lumpur,Malaysia,4,9.2,11/4/2025,11/5/2025,akson axon bintang bukit nearby pavilion residensi trx,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,9/26/2025,9/27/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,9/27/2025,9/28/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,9/28/2025,9/29/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,9/30/2025,10/1/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,10/1/2025,10/2/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,10/2/2025,10/3/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,10/3/2025,10/4/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,10/4/2025,10/5/2025,residentk syariah,0,Mid-Range
traveloka,Resident-K Syariah,89256,Medan,Indonesia,4,8.9,10/5/2025,10/6/2025,residentk syariah,0,Mid-Range
traveloka,Residhome Paris Gare de Lyon - Jacqueline De Romilly,3217818,Paris,Perancis,3,8.8,9/26/2025,9/27/2025,de de gare jacqueline lyon paris residhome romilly,1,Budget
traveloka,Residhome Paris Gare de Lyon - Jacqueline De Romilly,3233897,Paris,Perancis,3,8.8,9/27/2025,9/28/2025,de de gare jacqueline lyon paris residhome romilly,1,Budget
traveloka,Residhome Paris Gare de Lyon - Jacqueline De Romilly,4284227,Paris,Perancis,3,8.8,10/4/2025,10/5/2025,de de gare jacqueline lyon paris residhome romilly,1,Budget
traveloka,Residhome Paris Gare de Lyon - Jacqueline De Romilly,2515030,Paris,Perancis,3,8.8,10/5/2025,10/6/2025,de de gare jacqueline lyon paris residhome romilly,1,Budget
traveloka,Residhome Paris Rosa Parks,3457999,Paris,Perancis,3,8.6,9/26/2025,9/27/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,2209528,Paris,Perancis,3,8.6,9/27/2025,9/28/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,3382796,Paris,Perancis,3,8.6,9/29/2025,9/30/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,3853945,Paris,Perancis,3,8.6,10/1/2025,10/2/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,2923538,Paris,Perancis,3,8.6,10/2/2025,10/3/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,2371491,Paris,Perancis,3,8.6,10/3/2025,10/4/2025,paris parks residhome rosa,1,Budget
traveloka,Residhome Paris Rosa Parks,1814419,Paris,Perancis,3,8.6,10/5/2025,10/6/2025,paris parks residhome rosa,1,Budget
tripcom,Residhome Paris Rosa Parks,2668940,Paris,Perancis,3,8.6,10/13/2025,10/14/2025,paris parks residhome rosa,1,Budget
tripcom,Residhome Paris Rosa Parks,2208129,Paris,Perancis,3,8.6,10/18/2025,10/19/2025,paris parks residhome rosa,1,Budget
tripcom,Residhome Paris Rosa Parks,2339197,Paris,Perancis,3,8.6,10/21/2025,10/22/2025,paris parks residhome rosa,1,Budget
tripcom,Residhome Paris Rosa Parks,2351293,Paris,Perancis,3,8.6,10/22/2025,10/23/2025,paris parks residhome rosa,1,Budget
agoda,Resort Suites at Bandar Sunway,1018134,Kuala Lumpur,Malaysia,3,7.7,9/29/2025,9/30/2025,at bandar suites sunway,1,Budget
traveloka,Resorts World Sentosa - Crockfords Tower,10986349,Singapura,Singapura,5,8.4,9/28/2025,9/29/2025,crockfords resorts sentosa tower world,0,Mid-Range
traveloka,Resorts World Sentosa - Crockfords Tower,10986349,Singapura,Singapura,5,8.4,9/30/2025,10/1/2025,crockfords resorts sentosa tower world,0,Mid-Range
traveloka,Resorts World Sentosa - Crockfords Tower,12281909,Singapura,Singapura,5,8.4,10/1/2025,10/2/2025,crockfords resorts sentosa tower world,0,Mid-Range
traveloka,Resorts World Sentosa - Crockfords Tower,12281909,Singapura,Singapura,5,8.4,10/2/2025,10/3/2025,crockfords resorts sentosa tower world,0,Mid-Range
