date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,city,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
16/12/25,Batik Air,13:35,15:00,1h 25m,0,1729479.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
16/12/25,Batik Air,14:10,15:40,1h 30m,0,1740598.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,14:10,14:10,6h 50m,1,3846577.0,SUB,SRG,Business,30,Semarang,410,8,0,2,Mid-range Flight
16/12/25,Batik Air,14:45,14:45,1h 50m,0,2897662.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
16/12/25,Batik Air,14:45,21:30,7h 45m,1,6275900.0,SIN,SUB,Business,30,Surabaya,465,8,0,1,High-end Flight
16/12/25,Batik Air,15:20,16:50,1h 30m,0,1774538.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,15:35,15:35,5h 55m,1,3846577.0,SRG,SUB,Business,30,Surabaya,355,8,0,2,Mid-range Flight
16/12/25,Batik Air,15:40,15:40,1h 20m,0,3490651.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
16/12/25,Batik Air,15:50,17:15,1h 25m,0,1729479.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
16/12/25,Batik Air,16:00,17:30,1h 30m,0,1809600.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,16:10,17:00,1h 50m,0,2332100.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
16/12/25,Batik Air,16:25,17:55,1h 30m,0,1740598.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,16:25,21:00,4h 35m,1,2116100.0,SUB,SRG,Economy,20,Semarang,275,8,1,0,Budget Flight
16/12/25,Batik Air,16:35,18:00,1h 25m,0,1729479.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
16/12/25,Batik Air,17:00,18:30,1h 30m,0,1809600.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,17:10,23:10,7h 0m,1,2309100.0,SIN,CGK,Economy,30,Jakarta,420,8,1,0,Budget Flight
16/12/25,Batik Air,17:30,17:30,1h 50m,0,2897662.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
16/12/25,Batik Air,17:30,19:00,1h 30m,0,1740598.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,17:45,20:30,1h 45m,0,1012500.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
16/12/25,Batik Air,17:55,17:55,1h 20m,0,2423205.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
16/12/25,Batik Air,18:10,19:40,1h 30m,0,920506.0,SUB,CGK,Economy,20,Jakarta,90,8,1,0,Budget Flight
16/12/25,Batik Air,18:30,21:15,1h 45m,0,1012500.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
16/12/25,Batik Air,18:40,18:40,1h 20m,0,3490651.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
16/12/25,Batik Air,18:45,18:45,1h 0m,0,692000.0,DPS,SUB,Economy,20,Surabaya,60,8,1,0,Budget Flight
16/12/25,Batik Air,19:15,20:45,1h 30m,0,1740598.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,20:00,21:30,1h 30m,0,1774538.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
16/12/25,Batik Air,20:15,21:40,1h 25m,0,1729479.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
16/12/25,Batik Air,20:30,20:30,1h 0m,0,692000.0,DPS,SUB,Economy,20,Surabaya,60,8,1,0,Budget Flight
16/12/25,Batik Air,21:25,22:15,1h 50m,0,1982600.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
16/12/25,Batik Air,22:10,23:00,1h 50m,0,1982600.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
16/12/25,Batik Air,22:10,07:30,10h 20m,1,3088700.0,SIN,SUB,Economy,20,Surabaya,620,8,1,0,Budget Flight
16/12/25,"Batik Air , Citilink",05:35,05:35,4h,1,2575626.0,SUB,SRG,Economy,20,Semarang,240,9,1,0,Budget Flight
16/12/25,"Batik Air , Citilink",09:30,09:30,4h 05m,1,2643405.0,SRG,SUB,Economy,15,Surabaya,245,9,1,0,Budget Flight
16/12/25,"Batik Air , Citilink",13:00,13:00,3h 50m,1,2897662.0,SRG,SUB,Economy,15,Surabaya,230,9,1,0,Budget Flight
16/12/25,"Batik Air , Citilink",15:35,15:35,3h 45m,1,2795993.0,SRG,SUB,Economy,20,Surabaya,225,9,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",06:20,06:20,4h 40m,1,2660434.0,SUB,SRG,Economy,20,Semarang,280,10,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",07:00,12:20,5h 20m,1,1833500.0,SRG,SUB,Economy,20,Surabaya,320,10,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",11:40,11:40,4h 30m,1,2745075.0,SRG,SUB,Economy,10,Surabaya,270,10,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",12:15,12:15,3h 55m,1,2745075.0,SRG,SUB,Economy,20,Surabaya,235,10,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",13:30,13:30,4h 05m,1,2745075.0,SUB,SRG,Economy,10,Semarang,245,10,1,0,Budget Flight
16/12/25,"Batik Air , Lion Air",15:35,15:35,4h 45m,1,2694323.0,SRG,SUB,Economy,10,Surabaya,285,10,1,0,Budget Flight
16/12/25,"Batik Air , Pelita Air",06:10,06:10,4h 50m,1,2643405.0,SUB,SRG,Economy,20,Semarang,290,11,1,0,Budget Flight
16/12/25,"Batik Air , Pelita Air",12:15,12:15,3h 45m,1,2948414.0,SRG,SUB,Economy,20,Surabaya,225,11,1,0,Budget Flight
16/12/25,Citilink,05:25,07:00,1h 35m,0,1034700.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,05:35,07:10,1h 35m,0,959800.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,06:20,09:10,1h 50m,0,1134700.0,CGK,SIN,Economy,15,Singapura,110,12,1,0,Budget Flight
16/12/25,Citilink,07:00,08:35,1h 35m,0,1034700.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,07:05,07:10,1h 5m,0,749900.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
16/12/25,Citilink,07:35,09:10,1h 35m,0,1055000.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,07:35,16:15,8h 40m,1,1854900.0,SUB,SRG,Economy,15,Semarang,520,12,1,0,Budget Flight
16/12/25,Citilink,08:25,08:25,1h 25m,0,1372621.0,CGK,SUB,Economy,15,Surabaya,85,12,1,0,Budget Flight
16/12/25,Citilink,09:10,10:45,1h 35m,0,1055000.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,09:10,16:15,7h 5m,1,1854900.0,SUB,SRG,Economy,15,Semarang,425,12,1,0,Budget Flight
16/12/25,Citilink,10:10,11:00,1h 50m,0,1586412.0,SIN,CGK,Economy,10,Jakarta,110,12,1,0,Budget Flight
16/12/25,Citilink,10:10,14:40,2h 5m,1,2389142.0,SIN,SUB,Economy,10,Surabaya,125,12,1,0,Budget Flight
16/12/25,Citilink,10:25,10:25,1h 35m,0,1423372.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,10:25,10:25,5h 50m,1,2168948.0,SUB,SRG,Economy,20,Semarang,350,12,1,0,Budget Flight
16/12/25,Citilink,11:20,19:10,7h 50m,1,2082360.0,SRG,SUB,Economy,15,Surabaya,470,12,1,0,Budget Flight
16/12/25,Citilink,12:00,13:35,1h 35m,0,1089500.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,12:45,12:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
16/12/25,Citilink,12:50,14:25,1h 35m,0,1055000.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,13:05,14:40,1h 35m,0,1089500.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,14:10,15:45,1h 35m,0,1055000.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,14:40,16:10,1h 30m,0,875500.0,CGK,SUB,Economy,10,Surabaya,90,12,1,0,Budget Flight
16/12/25,Citilink,15:35,17:10,1h 35m,0,1055000.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,15:40,15:45,1h 5m,0,786800.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
16/12/25,Citilink,16:45,18:15,1h 30m,0,1066300.0,HLP,SUB,Economy,15,Surabaya,90,12,1,0,Budget Flight
16/12/25,Citilink,16:45,20:40,3h 55m,1,1837100.0,SRG,SUB,Economy,15,Surabaya,235,12,1,0,Budget Flight
16/12/25,Citilink,16:45,18:50,1h 5m,0,740844.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
16/12/25,Citilink,17:10,20:00,1h 50m,0,896697.0,CGK,SIN,Economy,10,Singapura,110,12,1,0,Budget Flight
16/12/25,Citilink,17:45,19:20,1h 35m,0,1039800.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
16/12/25,Citilink,19:00,20:40,1h 40m,0,1034700.0,CGK,SUB,Economy,15,Surabaya,100,12,1,0,Budget Flight
16/12/25,Citilink,19:25,19:30,1h 5m,0,749900.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
16/12/25,Citilink,19:45,19:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
16/12/25,Citilink,20:50,22:25,1h 35m,0,970556.0,SUB,CGK,Economy,10,Jakarta,95,12,1,0,Budget Flight
16/12/25,Citilink,21:00,21:50,1h 50m,0,1396602.0,SIN,CGK,Economy,10,Jakarta,110,12,1,0,Budget Flight
16/12/25,Citilink,21:00,07:00,11h 0m,1,2848500.0,SIN,SUB,Economy,15,Surabaya,660,12,1,0,Budget Flight
16/12/25,"Citilink , Koninklijke Luchtvaart Maatschappij",16:45,16:45,6h 25m,1,1880968.0,SUB,SIN,Economy,20,Singapura,385,14,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",07:40,07:40,4h 50m,1,2321535.0,SUB,SRG,Economy,10,Semarang,290,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",09:15,09:15,3h 30m,1,2202838.0,SUB,SRG,Economy,10,Semarang,210,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",11:20,11:20,4h 55m,1,2389315.0,SUB,SRG,Economy,10,Semarang,295,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",11:40,11:40,4h 05m,1,2338397.0,SRG,SUB,Economy,20,Surabaya,245,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",13:25,19:10,5h 45m,1,1831725.0,SRG,SUB,Economy,10,Surabaya,345,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",15:00,15:00,5h 10m,1,2304507.0,DPS,SUB,Economy,20,Surabaya,310,15,1,0,Budget Flight
16/12/25,"Citilink , Lion Air",16:45,16:45,3h 25m,1,2202838.0,SUB,SRG,Economy,10,Semarang,205,15,1,0,Budget Flight
16/12/25,"Citilink , Scoot",10:40,10:40,6h 05m,1,2931552.0,SIN,SUB,Economy,20,Surabaya,365,17,1,0,Budget Flight
16/12/25,Garuda Indonesia,05:10,06:45,1h 35m,0,5491400.0,SUB,CGK,Business,30,Jakarta,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,05:10,14:40,9h 30m,1,2712200.0,SUB,SRG,Economy,20,Semarang,570,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1617100.0,CGK,SIN,Economy,30,Singapura,105,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,06:50,08:25,1h 35m,0,5493700.0,CGK,SUB,Business,30,Surabaya,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458.0,SIN,CGK,Economy,30,Jakarta,120,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,07:00,10:25,4h 25m,1,21533600.0,DPS,SUB,Business,30,Surabaya,265,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,07:05,13:45,6h 40m,1,2709200.0,SRG,SUB,Economy,20,Surabaya,400,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,07:05,08:40,1h 35m,0,7690400.0,SUB,CGK,Business,30,Jakarta,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,07:05,07:05,2h 20m,0,2473956.0,SUB,SIN,Economy,30,Singapura,140,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,08:45,10:25,1h 40m,0,7035100.0,CGK,SUB,Business,30,Surabaya,100,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,08:55,08:55,2h,0,3253422.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,09:20,16:45,7h 25m,1,15307500.0,SUB,CGK,Business,30,Jakarta,445,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,09:20,09:20,1h,0,7201669.0,SUB,DPS,Economy,30,Bali,60,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,09:45,13:45,4h 0m,1,10196000.0,SRG,SUB,Business,30,Surabaya,240,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,11:15,11:15,6h 55m,1,9302838.0,SIN,SUB,Business,40,Surabaya,415,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,11:30,11:30,1h 50m,0,3134891.0,CGK,SIN,Business,40,Singapura,110,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,11:35,13:10,1h 35m,0,5491400.0,SUB,CGK,Business,30,Jakarta,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,11:35,09:00,21h 25m,1,5564100.0,SUB,SRG,Business,30,Semarang,1285,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,12:05,13:45,1h 40m,0,7673600.0,CGK,SUB,Business,30,Surabaya,100,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,12:05,17:40,6h 35m,2,20764000.0,DPS,SUB,Business,30,Surabaya,395,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,12:50,20:10,7h 20m,1,2681900.0,SRG,SUB,Economy,20,Surabaya,440,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,12:55,14:00,2h 5m,0,15015126.0,SIN,CGK,Business,40,Jakarta,125,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374.0,HLP,SUB,Economy,20,Surabaya,90,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,13:25,17:40,5h 15m,1,21533600.0,DPS,SUB,Business,30,Surabaya,315,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,14:00,15:35,1h 35m,0,5493700.0,CGK,SUB,Business,30,Surabaya,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,14:35,14:35,4h 10m,1,6879632.0,SUB,SRG,Business,30,Semarang,250,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641.0,SUB,HLP,Economy,20,Jakarta,90,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,15:15,09:00,17h 45m,1,5564100.0,SUB,SRG,Business,30,Semarang,1065,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,15:25,21:50,6h 25m,1,2681900.0,SRG,SUB,Economy,20,Surabaya,385,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,15:30,15:30,2h,0,11624207.0,SIN,CGK,Business,40,Jakarta,120,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,15:40,15:40,1h 45m,0,3202671.0,CGK,SIN,Business,40,Singapura,105,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,16:00,17:40,1h 40m,0,5493700.0,CGK,SUB,Business,30,Surabaya,100,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,16:10,20:10,5h 0m,1,15302800.0,DPS,SUB,Business,30,Surabaya,300,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,16:30,18:10,1h 40m,0,5491400.0,SUB,CGK,Business,30,Jakarta,100,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,16:30,09:00,16h 30m,1,5564100.0,SUB,SRG,Business,30,Semarang,990,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,16:55,16:55,1h 15m,0,1542070.0,DPS,SUB,Economy,20,Surabaya,75,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,17:35,17:35,1h 50m,0,3761769.0,CGK,SIN,Business,40,Singapura,110,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,18:00,18:00,3h 50m,1,3083973.0,SRG,SUB,Economy,15,Surabaya,230,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,18:00,19:35,1h 35m,0,5491400.0,SUB,CGK,Business,30,Jakarta,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,18:00,14:40,20h 40m,1,5564100.0,SUB,SRG,Business,30,Semarang,1240,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,18:30,20:10,1h 40m,0,2801000.0,CGK,SUB,Business,30,Surabaya,100,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,18:55,18:55,2h,0,3117863.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,19:00,19:00,2h 30m,0,3388981.0,SIN,SUB,Economy,30,Surabaya,150,19,1,0,Budget Flight
16/12/25,Garuda Indonesia,19:00,20:35,1h 35m,0,5491400.0,SUB,CGK,Business,30,Jakarta,95,19,0,2,Mid-range Flight
16/12/25,Garuda Indonesia,19:00,14:40,19h 40m,1,5564100.0,SUB,SRG,Business,30,Semarang,1180,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,19:30,20:30,2h 0m,0,15015126.0,SIN,CGK,Business,40,Jakarta,120,19,0,1,High-end Flight
16/12/25,Garuda Indonesia,20:15,21:50,1h 35m,0,5493700.0,CGK,SUB,Business,30,Surabaya,95,19,0,2,Mid-range Flight
16/12/25,"Jetstar Airways , Lion Air",11:15,11:15,6h,1,1863939.0,SUB,SIN,Economy,20,Singapura,360,22,1,0,Budget Flight
16/12/25,"Koninklijke Luchtvaart Maatschappij , Lion Air",17:05,17:05,6h 05m,1,1830050.0,SUB,SIN,Economy,20,Singapura,365,23,1,0,Budget Flight
16/12/25,Lion Air,03:30,05:00,1h 30m,0,831191.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
16/12/25,Lion Air,05:05,05:05,3h 50m,1,2473956.0,SUB,DPS,Economy,30,Bali,230,24,1,0,Budget Flight
16/12/25,Lion Air,07:00,07:00,1h 0m,0,605900.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
16/12/25,Lion Air,07:00,10:35,3h 35m,1,1529045.0,SRG,SUB,Economy,10,Surabaya,215,24,1,0,Budget Flight
16/12/25,Lion Air,07:40,09:10,1h 30m,0,886458.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,07:55,09:55,1h 0m,0,583713.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,07:55,15:00,7h 5m,1,1598380.0,SUB,SRG,Economy,10,Semarang,425,24,1,0,Budget Flight
16/12/25,Lion Air,08:20,08:20,4h 25m,1,2304507.0,SUB,DPS,Economy,10,Bali,265,24,1,0,Budget Flight
16/12/25,Lion Air,08:20,08:20,4h 25m,1,1999499.0,SUB,SRG,Economy,10,Semarang,265,24,1,0,Budget Flight
16/12/25,Lion Air,09:00,10:30,1h 30m,0,884531.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
16/12/25,Lion Air,09:55,11:55,1h,0,587569.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,09:55,15:00,5h 5m,1,1598380.0,SUB,SRG,Economy,10,Semarang,305,24,1,0,Budget Flight
16/12/25,Lion Air,10:25,10:25,4h 20m,1,2541736.0,SUB,DPS,Economy,10,Bali,260,24,1,0,Budget Flight
16/12/25,Lion Air,10:35,10:35,1h,0,624779.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
16/12/25,Lion Air,10:50,12:20,1h 30m,0,884531.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
16/12/25,Lion Air,11:15,13:15,1h 0m,0,583713.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,11:15,15:00,3h 45m,1,1526967.0,SUB,SRG,Economy,10,Semarang,225,24,1,0,Budget Flight
16/12/25,Lion Air,11:20,12:50,1h 30m,0,886458.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,12:20,14:20,1h 0m,0,583713.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,12:20,20:10,7h 50m,1,1658300.0,SUB,SRG,Economy,10,Semarang,470,24,1,0,Budget Flight
16/12/25,Lion Air,13:30,15:00,1h 30m,0,886458.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,13:30,15:00,1h 30m,0,1386641.0,SUB,HLP,Economy,20,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,13:55,13:55,1h 0m,0,696900.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
16/12/25,Lion Air,14:40,16:10,1h 30m,0,831191.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
16/12/25,Lion Air,14:40,14:40,4h 10m,1,2490984.0,DPS,SUB,Economy,20,Surabaya,250,24,1,0,Budget Flight
16/12/25,Lion Air,17:00,18:30,1h 30m,0,946500.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,17:05,19:05,1h 0m,0,613619.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,17:45,19:20,1h 35m,0,903984.0,CGK,SUB,Economy,15,Surabaya,95,24,1,0,Budget Flight
16/12/25,Lion Air,17:50,19:50,1h 0m,0,625599.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
16/12/25,Lion Air,18:50,20:20,1h 30m,0,884531.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
16/12/25,Lion Air,19:45,19:45,1h 0m,0,726200.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
16/12/25,Lion Air,20:00,21:30,1h 30m,0,886458.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,Lion Air,20:30,20:30,1h 0m,0,667000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
16/12/25,Lion Air,21:00,22:30,1h 30m,0,886458.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
16/12/25,"Lion Air , Super Air Jet",11:40,11:40,4h 30m,1,2287646.0,SRG,SUB,Economy,20,Surabaya,270,26,1,0,Budget Flight
16/12/25,"Lion Air , Wings Air",09:25,09:25,3h 15m,1,2304507.0,DPS,SUB,Economy,10,Surabaya,195,28,1,0,Budget Flight
16/12/25,Malaysia Airlines,04:25,10:20,4h 55m,1,6915521.0,CGK,SIN,Business,40,Singapura,295,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,06:00,10:10,5h 10m,1,6554331.0,SIN,CGK,Business,40,Jakarta,310,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,06:00,14:50,9h 50m,1,5883827.0,SIN,SUB,Business,40,Surabaya,590,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,09:40,18:35,7h 55m,1,6915521.0,CGK,SIN,Business,40,Singapura,475,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,09:55,14:50,5h 55m,1,5883827.0,SIN,SUB,Business,40,Surabaya,355,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,10:00,18:35,7h 35m,1,7273786.0,SUB,SIN,Business,40,Singapura,455,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,11:05,17:30,7h 25m,1,6554331.0,SIN,CGK,Business,40,Jakarta,445,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,11:05,09:10,23h 5m,1,6097141.0,SIN,SUB,Business,40,Surabaya,1385,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,11:10,18:35,6h 25m,1,6915521.0,CGK,SIN,Business,40,Singapura,385,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,12:15,18:35,5h 20m,1,6915521.0,CGK,SIN,Business,40,Singapura,320,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,12:55,17:30,5h 35m,1,6554331.0,SIN,CGK,Business,40,Jakarta,335,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,12:55,09:10,21h 15m,1,6097141.0,SIN,SUB,Business,40,Surabaya,1275,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,13:40,19:05,6h 25m,1,6554331.0,SIN,CGK,Business,40,Jakarta,385,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,13:40,09:10,20h 30m,1,6097141.0,SIN,SUB,Business,40,Surabaya,1230,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,15:40,00:30,7h 50m,1,6915521.0,CGK,SIN,Business,40,Singapura,470,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,15:50,00:30,7h 40m,1,1815300.0,SUB,SIN,Economy,20,Singapura,460,29,1,0,Budget Flight
16/12/25,Malaysia Airlines,18:05,00:30,5h 25m,1,1509000.0,SUB,SIN,Economy,20,Singapura,325,29,1,0,Budget Flight
16/12/25,Malaysia Airlines,18:25,00:30,5h 5m,1,6915521.0,CGK,SIN,Business,40,Singapura,305,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,19:30,23:40,5h 10m,1,6554331.0,SIN,CGK,Business,40,Jakarta,310,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,19:30,09:10,14h 40m,1,5883827.0,SIN,SUB,Business,40,Surabaya,880,29,0,1,High-end Flight
16/12/25,Malaysia Airlines,21:20,14:50,18h 30m,1,6097141.0,SIN,SUB,Business,40,Surabaya,1110,29,0,1,High-end Flight
16/12/25,"Malaysia Airlines , Operated By Fy",22:30,22:30,11h 40m,1,6066277.0,SIN,SUB,Business,30,Surabaya,700,30,0,1,High-end Flight
16/12/25,Pelita Air,06:10,07:40,1h 30m,0,910764.0,SUB,CGK,Economy,10,Jakarta,90,31,1,0,Budget Flight
16/12/25,Pelita Air,06:40,08:15,1h 35m,0,969017.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
16/12/25,Pelita Air,07:55,07:55,1h 50m,0,2287646.0,CGK,SIN,Economy,20,Singapura,110,31,1,0,Budget Flight
