date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
01/11/25,AirAsia,07:40,13:00,6h 20m,1,2191927,SIN,CGK,Business,40.0,380,1,0,2,Mid-range Flight
01/11/25,AirAsia,11:50,12:35,1h 45m,0,924030,SIN,CGK,Economy,10.0,105,1,1,0,Budget Flight
01/11/25,AirAsia,14:40,15:30,1h 50m,0,2306394,SIN,CGK,Economy,10.0,110,1,1,0,Budget Flight
01/11/25,AirAsia,16:30,19:20,1h 50m,0,920966,CGK,SIN,Economy,10.0,110,1,1,0,Budget Flight
01/11/25,Batik Air,05:00,06:20,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,05:05,06:35,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,05:05,13:35,7h 30m,1,5150280,SUB,DPS,Business,30.0,450,5,0,2,Mid-range Flight
01/11/25,Batik Air,05:05,15:15,9h 10m,1,5391180,SUB,SIN,Business,30.0,550,5,0,2,Mid-range Flight
01/11/25,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
01/11/25,Batik Air,05:15,10:30,5h 15m,1,4910100,CGK,SIN,Business,10.0,315,5,0,0,Budget Flight
01/11/25,Batik Air,05:15,07:15,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
01/11/25,Batik Air,05:25,06:50,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,05:25,06:50,1h 25m,0,3412399,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,06:00,07:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,06:20,08:20,1h 0m,0,762980,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
01/11/25,Batik Air,07:00,13:30,6h 30m,1,2958530,SRG,SUB,Business,30.0,390,5,0,2,Mid-range Flight
01/11/25,Batik Air,07:45,20:30,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
01/11/25,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
01/11/25,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,09:30,13:30,4h,1,2941343,SRG,SUB,Business,10.0,240,5,0,0,Budget Flight
01/11/25,Batik Air,10:10,20:30,9h 20m,1,5391180,SUB,SIN,Business,30.0,560,5,0,2,Mid-range Flight
01/11/25,Batik Air,11:20,12:10,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
01/11/25,Batik Air,11:20,16:50,6h 30m,1,6186907,SIN,SUB,Business,40.0,390,5,0,2,Mid-range Flight
01/11/25,Batik Air,11:35,12:55,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,11:35,12:55,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,12:00,13:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,12:30,21:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
01/11/25,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,13:35,15:00,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,14:10,15:40,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,15:20,16:50,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,15:40,17:00,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,15:40,17:00,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,15:50,17:15,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,16:00,17:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,16:10,17:00,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
01/11/25,Batik Air,16:15,21:30,6h 15m,1,6186907,SIN,SUB,Business,10.0,375,5,0,0,Budget Flight
01/11/25,Batik Air,16:25,17:55,1h 30m,0,1774538,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,16:35,18:00,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,17:00,18:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,17:30,19:00,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
01/11/25,Batik Air,17:45,20:30,1h 45m,0,1027600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
01/11/25,Batik Air,17:55,19:15,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,17:55,19:15,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,18:10,19:40,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
01/11/25,Batik Air,18:15,23:05,5h 50m,1,2104041,SIN,CGK,Economy,10.0,350,5,1,0,Budget Flight
01/11/25,Batik Air,18:30,21:15,1h 45m,0,1027600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
01/11/25,Batik Air,18:40,20:00,1h 20m,0,1767580,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
01/11/25,Batik Air,18:45,18:45,1h 0m,0,727600,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
01/11/25,Batik Air,19:15,20:45,1h 30m,0,1002260,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
01/11/25,Batik Air,20:00,21:30,1h 30m,0,1758846,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
01/11/25,Batik Air,20:15,21:40,1h 25m,0,1714185,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
01/11/25,Batik Air,20:30,20:30,1h 0m,0,648434,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
01/11/25,Batik Air,21:25,22:15,1h 50m,0,1985300,SIN,CGK,Economy,20.0,110,5,1,0,Budget Flight
01/11/25,Batik Air,22:10,23:00,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
01/11/25,"Batik Air , Lion Air",09:30,16:10,6h 40m,1,1645830,SRG,SUB,Economy,20.0,400,6,1,0,Budget Flight
01/11/25,"Batik Air , Lion Air",12:15,16:10,3h 55m,1,1645830,SRG,SUB,Economy,20.0,235,6,1,0,Budget Flight
01/11/25,Citilink,07:05,07:10,1h 5m,0,746683,DPS,SUB,Economy,15.0,65,10,1,0,Budget Flight
01/11/25,Citilink,10:10,11:00,1h 50m,0,1886112,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
01/11/25,Citilink,12:45,14:50,1h 5m,0,786662,SUB,DPS,Economy,15.0,65,10,1,0,Budget Flight
01/11/25,Citilink,13:05,14:40,1h 35m,0,927183,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
01/11/25,Citilink,15:10,16:45,1h 35m,0,927183,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
01/11/25,Citilink,16:45,18:15,1h 30m,0,953313,HLP,SUB,Economy,10.0,90,10,1,0,Budget Flight
01/11/25,Citilink,17:10,20:00,1h 50m,0,996597,CGK,SIN,Economy,10.0,110,10,1,0,Budget Flight
01/11/25,Citilink,17:45,19:20,1h 35m,0,927183,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
01/11/25,Citilink,20:50,22:25,1h 35m,0,1006732,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
01/11/25,Garuda Indonesia,05:10,09:00,1h 5m,1,8060597,SUB,SRG,Business,10.0,65,12,0,0,Budget Flight
01/11/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1617100,CGK,SIN,Economy,30.0,105,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458,SIN,CGK,Economy,30.0,120,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,07:00,10:25,4h 25m,1,23332800,DPS,SUB,Business,10.0,265,12,0,0,Budget Flight
01/11/25,Garuda Indonesia,07:05,10:25,2h 20m,0,2575038,SUB,SIN,Economy,30.0,140,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20.0,90,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,16:55,17:10,1h 15m,0,6324038,DPS,SUB,Business,30.0,75,12,0,2,Mid-range Flight
01/11/25,Garuda Indonesia,18:00,21:50,3h 50m,1,2615689,SRG,SUB,Economy,20.0,230,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,20:15,21:50,1h 35m,0,1433603,CGK,SUB,Economy,20.0,95,12,1,0,Budget Flight
01/11/25,Garuda Indonesia,21:30,22:35,2h 5m,0,11316693,SIN,CGK,Business,40.0,125,12,0,2,Mid-range Flight
01/11/25,Lion Air,03:30,05:00,1h 30m,0,867438,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,07:00,07:00,1h 0m,0,612837,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,07:40,09:10,1h 30m,0,958487,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,07:55,09:55,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,07:55,15:00,7h 5m,1,1575080,SUB,SRG,Economy,10.0,425,13,1,0,Budget Flight
01/11/25,Lion Air,09:00,10:30,1h 30m,0,867438,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,09:55,11:55,1h,0,582914,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,09:55,15:00,5h 5m,1,1575080,SUB,SRG,Economy,10.0,305,13,1,0,Budget Flight
01/11/25,Lion Air,10:35,10:35,1h 0m,0,641635,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,10:50,12:20,1h 30m,0,921031,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,11:15,13:15,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,11:15,15:00,3h 45m,1,1475811,SUB,SRG,Economy,10.0,225,13,1,0,Budget Flight
01/11/25,Lion Air,12:20,14:20,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,13:30,15:00,1h 30m,0,958487,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,13:55,13:55,1h 0m,0,624683,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,14:40,16:10,1h 30m,0,815128,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,17:05,19:05,1h 0m,0,566049,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,17:50,19:50,1h 0m,0,594100,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,18:50,20:20,1h 30m,0,867438,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,19:45,19:45,1h 0m,0,582801,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,20:00,21:30,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Lion Air,20:30,20:30,1h,0,589891,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
01/11/25,Lion Air,21:00,22:30,1h 30m,0,903926,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
01/11/25,Malaysia Airlines,06:00,14:50,9h 50m,1,6003235,SIN,SUB,Business,20.0,590,16,0,2,Mid-range Flight
01/11/25,Malaysia Airlines,10:00,18:35,7h 35m,1,1509000,SUB,SIN,Economy,20.0,455,16,1,0,Budget Flight
01/11/25,Pelita Air,07:55,08:35,1h 50m,0,3799000,CGK,SIN,Business,25.0,110,17,0,2,Mid-range Flight
01/11/25,Pelita Air,11:40,12:25,1h 45m,0,1962568,SIN,CGK,Economy,20.0,105,17,1,0,Budget Flight
01/11/25,Pelita Air,17:15,18:50,1h 35m,0,874532,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
01/11/25,Pelita Air,18:25,20:00,1h 35m,0,916558,SUB,CGK,Economy,10.0,95,17,1,0,Budget Flight
01/11/25,Scoot,07:30,09:00,2h 30m,0,1874485,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
01/11/25,Scoot,09:35,12:25,1h 50m,0,945116,CGK,SIN,Economy,10.0,110,18,1,0,Budget Flight
01/11/25,Scoot,09:45,13:05,2h 20m,0,1949886,SUB,SIN,Economy,10.0,140,18,1,0,Budget Flight
01/11/25,Singapore Airlines,05:25,08:05,1h 40m,0,8606154,CGK,SIN,Business,40.0,100,19,0,2,Mid-range Flight
01/11/25,Singapore Airlines,06:50,07:35,1h 45m,0,12941606,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
01/11/25,Singapore Airlines,07:50,09:20,2h 30m,0,3048221,SIN,SUB,Economy,30.0,150,19,1,0,Budget Flight
01/11/25,Singapore Airlines,10:15,13:35,2h 20m,0,7867509,SUB,SIN,Business,40.0,140,19,0,2,Mid-range Flight
01/11/25,Singapore Airlines,16:25,17:50,2h 25m,0,11545766,SIN,SUB,Business,40.0,145,19,0,2,Mid-range Flight
01/11/25,Singapore Airlines,18:40,19:25,1h 45m,0,13580544,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
01/11/25,Super Air Jet,13:30,15:30,1h 0m,0,548084,SUB,DPS,Economy,15.0,60,20,1,0,Budget Flight
01/11/25,Super Air Jet,16:10,16:10,1h 0m,0,576698,DPS,SUB,Economy,15.0,60,20,1,0,Budget Flight
01/11/25,TransNusa,07:45,10:40,1h 55m,0,1004118,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
01/11/25,TransNusa,11:40,12:25,1h 45m,0,1884000,SIN,CGK,Economy,20.0,105,22,1,0,Budget Flight
01/11/25,TransNusa,11:45,14:40,1h 55m,0,1049000,CGK,SIN,Economy,20.0,115,22,1,0,Budget Flight
01/11/25,Wings Air,10:00,11:10,1h 10m,0,851680,SRG,SUB,Economy,10.0,70,23,1,0,Budget Flight
01/11/25,Wings Air,11:40,12:35,55m,0,804482,SUB,SRG,Economy,10.0,55,23,1,0,Budget Flight
02/11/25,AirAsia,11:10,14:00,1h 50m,0,925792,CGK,SIN,Economy,10.0,110,1,1,0,Budget Flight
02/11/25,Batik Air,05:00,06:20,1h 20m,0,1802380,SUB,CGK,Business,30.0,80,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:00,06:20,1h 20m,0,1800319,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:05,06:35,1h 30m,0,982891,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
02/11/25,Batik Air,05:05,13:35,7h 30m,1,5150280,SUB,DPS,Business,30.0,450,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:05,13:45,7h 40m,1,5391180,SUB,SIN,Business,30.0,460,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
02/11/25,Batik Air,05:15,13:45,5h 15m,1,4910100,CGK,SIN,Business,10.0,315,5,0,0,Budget Flight
02/11/25,Batik Air,05:15,07:15,1h 0m,0,692062,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
02/11/25,Batik Air,05:15,16:30,10h 15m,1,4744680,SUB,SIN,Business,30.0,615,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:25,06:50,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
02/11/25,Batik Air,05:25,06:50,1h 25m,0,1023410,HLP,SUB,Economy,20.0,85,5,1,0,Budget Flight
02/11/25,Batik Air,06:00,07:30,1h 30m,0,1002260,CGK,SUB,Economy,20.0,90,5,1,0,Budget Flight
02/11/25,Batik Air,06:20,08:20,1h 0m,0,727480,SUB,DPS,Economy,20.0,60,5,1,0,Budget Flight
02/11/25,Batik Air,06:20,16:30,9h 10m,1,5254680,SUB,SIN,Business,30.0,550,5,0,2,Mid-range Flight
02/11/25,Batik Air,07:00,13:30,6h 30m,1,2958530,SRG,SUB,Business,30.0,390,5,0,2,Mid-range Flight
02/11/25,Batik Air,07:30,08:50,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
02/11/25,Batik Air,07:45,10:30,1h 45m,0,1327600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
02/11/25,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
02/11/25,Batik Air,08:00,09:30,1h 30m,0,1002260,CGK,SUB,Economy,20.0,90,5,1,0,Budget Flight
02/11/25,Batik Air,08:30,10:00,1h 30m,0,1032580,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
02/11/25,Batik Air,08:30,15:15,6h 45m,1,1679780,SUB,SRG,Economy,20.0,405,5,1,0,Budget Flight
02/11/25,Batik Air,08:50,10:15,1h 25m,0,1763600,CGK,SUB,Business,30.0,85,5,0,2,Mid-range Flight
02/11/25,Batik Air,08:50,10:15,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
02/11/25,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Economy,30.0,85,5,1,0,Budget Flight
02/11/25,Batik Air,09:30,10:55,1h 25m,0,1729479,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
02/11/25,Batik Air,09:30,13:30,4h,1,3636849,SRG,SUB,Business,10.0,240,5,0,0,Budget Flight
02/11/25,Batik Air,10:10,11:40,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,10:15,15:00,4h 45m,1,2958530,SRG,SUB,Business,30.0,285,5,0,2,Mid-range Flight
02/11/25,Batik Air,10:30,19:05,9h 35m,1,5089000,SIN,SUB,Business,10.0,575,5,0,0,Budget Flight
02/11/25,Batik Air,11:20,12:10,1h 50m,0,4630300,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
02/11/25,Batik Air,11:35,12:55,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
02/11/25,Batik Air,12:00,13:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,12:30,21:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
02/11/25,Batik Air,14:10,15:40,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,15:20,16:50,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,15:30,10:55,19h 25m,1,2555331,SRG,SUB,Economy,30.0,1165,5,1,2,Mid-range Flight
02/11/25,Batik Air,16:00,17:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,16:25,17:55,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,17:00,18:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,17:30,18:20,1h 50m,0,4630300,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
02/11/25,Batik Air,17:45,10:45,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
02/11/25,Batik Air,18:10,19:40,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,18:30,11:30,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
02/11/25,Batik Air,18:45,18:45,1h,0,1611639,DPS,SUB,Business,30.0,60,5,0,2,Mid-range Flight
02/11/25,Batik Air,19:15,20:45,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,20:00,21:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
02/11/25,Batik Air,20:15,21:40,1h 25m,0,1224461,HLP,SUB,Economy,20.0,85,5,1,0,Budget Flight
02/11/25,Batik Air,20:30,20:30,1h,0,1611639,DPS,SUB,Business,30.0,60,5,0,2,Mid-range Flight
02/11/25,Batik Air,21:25,22:15,1h 50m,0,4630300,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
02/11/25,Batik Air,22:10,23:00,1h 50m,0,1985600,SIN,CGK,Economy,20.0,110,5,1,0,Budget Flight
02/11/25,Citilink,03:30,05:00,1h 30m,0,875500,CGK,SUB,Economy,10.0,90,10,1,0,Budget Flight
02/11/25,Citilink,05:25,07:00,1h 35m,0,982639,CGK,SUB,Economy,10.0,95,10,1,0,Budget Flight
02/11/25,Citilink,05:35,07:10,1h 35m,0,954749,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
02/11/25,Citilink,06:20,09:10,1h 50m,0,1186407,CGK,SIN,Economy,10.0,110,10,1,0,Budget Flight
02/11/25,Citilink,07:05,07:10,1h 5m,0,746683,DPS,SUB,Economy,15.0,65,10,1,0,Budget Flight
02/11/25,Citilink,07:35,09:10,1h 35m,0,1008212,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
02/11/25,Citilink,08:10,09:35,1h 25m,0,982639,CGK,SUB,Economy,10.0,85,10,1,0,Budget Flight
02/11/25,Citilink,10:10,11:00,1h 50m,0,1886112,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
02/11/25,Citilink,12:45,14:50,1h 5m,0,786662,SUB,DPS,Economy,15.0,65,10,1,0,Budget Flight
02/11/25,Citilink,15:40,15:45,1h 5m,0,746683,DPS,SUB,Economy,15.0,65,10,1,0,Budget Flight
02/11/25,Citilink,19:25,19:30,1h 5m,0,746683,DPS,SUB,Economy,15.0,65,10,1,0,Budget Flight
02/11/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1601369,CGK,SIN,Economy,30.0,105,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,05:50,07:30,1h 40m,0,9640681,CGK,SUB,Business,30.0,100,12,0,2,Mid-range Flight
02/11/25,Garuda Indonesia,07:00,10:25,4h 25m,1,24103600,DPS,SUB,Business,10.0,265,12,0,0,Budget Flight
02/11/25,Garuda Indonesia,07:05,10:25,2h 20m,0,7940528,SUB,SIN,Business,40.0,140,12,0,2,Mid-range Flight
02/11/25,Garuda Indonesia,09:35,10:35,2h 0m,0,2806458,SIN,CGK,Economy,30.0,120,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374,HLP,SUB,Economy,20.0,90,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,14:35,16:10,1h 35m,0,1386641,SUB,CGK,Economy,20.0,95,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,14:35,18:45,4h 10m,1,2612709,SUB,SRG,Economy,20.0,250,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20.0,90,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,16:55,17:10,1h 15m,0,765804,DPS,SUB,Economy,15.0,75,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,18:00,21:50,3h 50m,1,2615542,SRG,SUB,Economy,20.0,230,12,1,0,Budget Flight
02/11/25,Garuda Indonesia,19:00,20:30,2h 30m,0,7173904,SIN,SUB,Business,40.0,150,12,0,2,Mid-range Flight
02/11/25,Garuda Indonesia,21:30,22:35,2h 5m,0,11316693,SIN,CGK,Business,40.0,125,12,0,2,Mid-range Flight
02/11/25,Lion Air,03:30,05:00,1h 30m,0,831191,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,05:05,06:35,1h 30m,0,1070490,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,05:25,07:00,1h 35m,0,910715,CGK,SUB,Economy,15.0,95,13,1,0,Budget Flight
02/11/25,Lion Air,07:00,07:00,1h 0m,0,613735,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,07:00,10:35,3h 35m,1,1659430,SRG,SUB,Economy,10.0,215,13,1,0,Budget Flight
02/11/25,Lion Air,07:40,09:10,1h 30m,0,992274,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,07:55,09:55,1h,0,582914,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,08:20,12:45,4h 25m,1,1664280,SUB,SRG,Economy,10.0,265,13,1,0,Budget Flight
02/11/25,Lion Air,09:00,10:30,1h 30m,0,884531,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,09:55,11:55,1h,0,582914,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,10:35,10:35,1h 0m,0,709188,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,10:50,12:20,1h 30m,0,992357,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,11:15,13:15,1h 0m,0,583713,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,12:20,14:20,1h 0m,0,583713,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,13:55,13:55,1h 0m,0,709188,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,14:40,16:10,1h 30m,0,992357,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,17:05,19:05,1h 0m,0,613619,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,17:50,19:50,1h 0m,0,683763,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,19:45,19:45,1h 0m,0,654914,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,20:00,21:30,1h 30m,0,1044263,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Lion Air,20:30,20:30,1h 0m,0,756900,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
02/11/25,Lion Air,21:00,22:30,1h 30m,0,1044263,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
02/11/25,Malaysia Airlines,04:25,10:20,4h 55m,1,1125400,CGK,SIN,Economy,20.0,295,16,1,0,Budget Flight
