Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name
bookingcom,CapsulePod@Aljunied,793297,Singapura,Singapura,4,8.5,29/10/2025,30/10/2025,capsulepodaljunied
bookingcom,Spacepod@SG,793297,Singapura,Singapura,2,7.6,28/10/2025,29/10/2025,spacepodsg
bookingcom,CapsulePod@Aljunied,793297,Singapura,Singapura,4,8.5,28/10/2025,29/10/2025,capsulepodaljunied
bookingcom,The Robertson House by The Crest Collection,793297,Singapura,Singapura,5,8.4,27/10/2025,28/10/2025,by collection crest house robertson the the
bookingcom,CapsulePod@Aljunied,793297,Singapura,Singapura,4,8.5,01/11/2025,02/11/2025,capsulepodaljunied
bookingcom,CapsulePod@Aljunied,793297,Singapura,Singapura,4,8.5,03/11/2025,04/11/2025,capsulepodaljunied
bookingcom,V Hotel Lavender,793297,Singapura,Singapura,4,8.6,27/10/2025,28/10/2025,lavender v
bookingcom,CapsulePod@Aljunied,793297,Singapura,Singapura,4,8.5,02/11/2025,03/11/2025,capsulepodaljunied
bookingcom,Spacepod@SG,793297,Singapura,Singapura,2,7.6,01/11/2025,02/11/2025,spacepodsg
bookingcom,Spacepod@SG,793297,Singapura,Singapura,2,7.6,02/11/2025,03/11/2025,spacepodsg
bookingcom,Spacepod@SG,793297,Singapura,Singapura,2,7.6,03/11/2025,04/11/2025,spacepodsg
traveloka,Veno Hotel,793378,Penang,Malaysia,5,8.8,27/09/2025,28/09/2025,veno
traveloka,Veno Hotel,793378,Penang,Malaysia,5,8.8,26/09/2025,27/09/2025,veno
tripcom,&AND HOSTEL MINAMISENJU,793391,Tokyo,Jepang,2,8.6,16/10/2025,17/10/2025,and hostel minamisenju
traveloka,Mansion One by Sky Hive,793603,Penang,Malaysia,1,8.7,03/10/2025,04/10/2025,by hive mansion one sky
traveloka,Mansion One by Sky Hive,793603,Penang,Malaysia,1,8.7,05/10/2025,06/10/2025,by hive mansion one sky
traveloka,Mansion One by Sky Hive,793603,Penang,Malaysia,1,8.7,04/10/2025,05/10/2025,by hive mansion one sky
tripcom,The OneFive Tokyo Kameido,793617,Tokyo,Jepang,3,8.5,14/10/2025,15/10/2025,kameido onefive the tokyo
tripcom,Swiss-Belboutique Yogyakarta,793620,Yogyakarta,Indonesia,4,9.3,18/10/2025,19/10/2025,swissbelboutique yogyakarta
traveloka,Zoom Hotel,793735,Penang,Malaysia,5,8.6,30/09/2025,01/10/2025,zoom
tripcom,Bintang Kuta Hotel,794106,Bali,Indonesia,4,8.6,16/10/2025,17/10/2025,bintang kuta
traveloka,Scarletz Suites KLCC by Mykey,794238,Kuala Lumpur,Malaysia,4,8.8,28/09/2025,29/09/2025,by klcc mykey scarletz suites
traveloka,Hyundai Residence Seoul,794292,Seoul,South Korea,3,8.4,02/10/2025,03/10/2025,hyundai residence seoul
tripcom,Lumire Hotel & Convention Centre,794338,Jakarta,Indonesia,4,8.9,12/10/2025,13/10/2025,centre convention lumire
tripcom,ARTOTEL TS Suites Surabaya,794381,Surabaya,Indonesia,4,9.2,22/10/2025,23/10/2025,artotel suites surabaya ts
traveloka,GeorgeTown Seaview MansionOne,794727,Penang,Malaysia,5,9.4,29/09/2025,30/09/2025,georgetown mansionone seaview
tripcom,F Hotel Yeongdeungpo,794740,Seoul,Korea Selatan,3,8.4,16/10/2025,17/10/2025,f yeongdeungpo
tripcom,F Hotel Yeongdeungpo,794740,Seoul,Korea Selatan,3,8.4,21/10/2025,22/10/2025,f yeongdeungpo
tripcom,F Hotel Yeongdeungpo,794740,Seoul,Korea Selatan,3,8.4,20/10/2025,21/10/2025,f yeongdeungpo
tripcom,F Hotel Yeongdeungpo,794740,Seoul,Korea Selatan,3,8.4,19/10/2025,20/10/2025,f yeongdeungpo
traveloka,Klub Hotel,794837,Bangkok,Thailand,3,8.9,28/09/2025,29/09/2025,klub
traveloka,One Pacific Hotel and Serviced Apartments,794953,Penang,Malaysia,3,8.7,02/10/2025,03/10/2025,and apartments one pacific serviced
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,30/10/2025,31/10/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,01/11/2025,02/11/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,03/11/2025,04/11/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,31/10/2025,01/11/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,04/11/2025,05/11/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,02/11/2025,03/11/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,29/10/2025,30/10/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,28/10/2025,29/10/2025,canggu valstar
bookingcom,ValStar Hotel Canggu,795000,Bali,Indonesia,4,8.8,05/11/2025,06/11/2025,canggu valstar
traveloka,Hotel FortunaGrande Malioboro Yogyakarta By Fosia Hotels,795090,Yogyakarta,Indonesia,5,8.7,27/09/2025,28/09/2025,by fortunagrande fosia hotels malioboro yogyakarta
agoda,Deface Platinum 2 Kuala Lumpur,795517,Kuala Lumpur,Malaysia,5,8.5,02/10/2025,03/10/2025,2 deface kuala lumpur platinum
tripcom,Easy Planet Bangkok Asoke,795539,Bangkok,Thailand,3,8.4,17/10/2025,18/10/2025,asoke bangkok easy planet
traveloka,Hotel Santika Premiere Semarang,795647,Semarang,Indonesia,4,8.7,26/09/2025,27/09/2025,premiere santika semarang
agoda,Mandarin Hotel Managed by Centre Point,795803,Bangkok,Thailand,4,8.7,05/10/2025,06/10/2025,by centre managed mandarin point
traveloka,Grandia Hotel Bandung,796396,Bandung,Indonesia,5,8.8,03/10/2025,04/10/2025,bandung grandia
traveloka,Grandia Hotel Bandung,796396,Bandung,Indonesia,5,8.8,04/10/2025,05/10/2025,bandung grandia
tripcom,Nana Hotel,796411,Bangkok,Thailand,3,8.4,13/10/2025,14/10/2025,nana
tripcom,Nana Hotel,796411,Bangkok,Thailand,3,8.4,19/10/2025,20/10/2025,nana
tripcom,Nana Hotel,796411,Bangkok,Thailand,3,8.4,20/10/2025,21/10/2025,nana
tripcom,Nana Hotel,796411,Bangkok,Thailand,3,8.4,15/10/2025,16/10/2025,nana
tripcom,Nana Hotel,796411,Bangkok,Thailand,3,8.4,21/10/2025,22/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,14/10/2025,15/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,18/10/2025,19/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,17/10/2025,18/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,22/10/2025,23/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,16/10/2025,17/10/2025,nana
tripcom,Nana Hotel,796412,Bangkok,Thailand,3,8.4,12/10/2025,13/10/2025,nana
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,28/09/2025,29/09/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,29/09/2025,30/09/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,02/10/2025,03/10/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,04/10/2025,05/10/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,30/09/2025,01/10/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,01/10/2025,02/10/2025,georgetown penang travelodge
traveloka,"Travelodge Georgetown, Penang",796415,Penang,Malaysia,4,8.5,27/09/2025,28/09/2025,georgetown penang travelodge
traveloka,Ashley Wahid Hasyim Jakarta,796892,Jakarta,Indonesia,5,9.1,28/09/2025,29/09/2025,ashley hasyim jakarta wahid
tiketcom,eL Hotel Bandung,797000,Bandung,Indonesia,4,9.0,23/10/2025,24/10/2025,bandung el
traveloka,The House Pratunam,797046,Bangkok,Thailand,4,8.9,03/10/2025,04/10/2025,house pratunam the
traveloka,First House Hotel,797067,Bangkok,Thailand,3,8.5,28/09/2025,29/09/2025,first house
traveloka,First House Hotel,797067,Bangkok,Thailand,3,8.5,04/10/2025,05/10/2025,first house
traveloka,Inter City Seoul,797307,Seoul,South Korea,4,9.0,30/09/2025,01/10/2025,city inter seoul
agoda,Grand Sunshine Resort and Convention,797349,Bandung,Indonesia,5,9.2,03/10/2025,04/10/2025,and convention grand sunshine
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,21/10/2025,22/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,14/10/2025,15/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,18/10/2025,19/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,16/10/2025,17/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,23/10/2025,24/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,15/10/2025,16/10/2025,aston pasteur
tiketcom,Aston Pasteur,797482,Bandung,Indonesia,4,9.1,22/10/2025,23/10/2025,aston pasteur
agoda,Sunday Hotel Near Petronas Twin Tower Formerly Suasana Suites,797800,Kuala Lumpur,Malaysia,3,8.3,27/09/2025,28/09/2025,formerly near petronas suasana suites sunday tower twin
agoda,Tune Hotel KLIA Aeropolis (Airport Hotel),797987,Kuala Lumpur,Malaysia,3,9.2,30/09/2025,01/10/2025,aeropolis airport klia tune
agoda,FM7 Resort Hotel Bandara Jakarta Airport,798347,Jakarta,Indonesia,4,8.9,01/10/2025,02/10/2025,airport bandara fm7 jakarta
traveloka,Mercure Convention Center Ancol,798347,Jakarta,Indonesia,3,8.6,01/10/2025,02/10/2025,ancol center convention mercure
agoda,Imperial Lexis Kuala Lumpur,798359,Kuala Lumpur,Malaysia,5,9.2,30/09/2025,01/10/2025,imperial kuala lexis lumpur
traveloka,THE 1O1 Bandung Dago,798526,Bandung,Indonesia,4,9.2,26/09/2025,27/09/2025,1o1 bandung dago the
traveloka,Tujuan Jogja Villas - Arjuna,799345,Yogyakarta,Indonesia,4,9.2,02/10/2025,03/10/2025,arjuna jogja tujuan villas
traveloka,Tujuan Jogja Villas - Arjuna,799345,Yogyakarta,Indonesia,4,9.2,30/09/2025,01/10/2025,arjuna jogja tujuan villas
agoda,Satoria Hotel Yogyakarta,799446,Yogyakarta,Indonesia,4,8.8,29/09/2025,30/09/2025,satoria yogyakarta
tripcom,HOTEL LiVEMAX Higashi Ginza,799512,Tokyo,Jepang,3,7.6,13/10/2025,14/10/2025,ginza higashi livemax
tripcom,Harris Hotel & Conventions Malang,799839,Malang,Indonesia,4,9.3,21/10/2025,22/10/2025,conventions harris malang
agoda,Berjaya Penang Hotel,799873,Penang,Malaysia,4,8.4,03/10/2025,04/10/2025,berjaya penang
tripcom,Jimbaran Bay Beach Resort & Spa,799907,Bali,Indonesia,4,8.7,13/10/2025,14/10/2025,bay beach jimbaran spa
tripcom,Grand Orchardz Hotel Rajawali Kemayoran,800000,Jakarta,Indonesia,4,9.2,19/10/2025,20/10/2025,grand kemayoran orchardz rajawali
agoda,Aloft Surabaya Pakuwon City,800000,Surabaya,Indonesia,4,10.0,26/09/2025,27/09/2025,aloft city pakuwon surabaya
tripcom,Grand Orchardz Hotel Rajawali Kemayoran,800000,Jakarta,Indonesia,4,9.2,21/10/2025,22/10/2025,grand kemayoran orchardz rajawali
tripcom,Grand Orchardz Hotel Rajawali Kemayoran,800000,Jakarta,Indonesia,4,9.2,20/10/2025,21/10/2025,grand kemayoran orchardz rajawali
tripcom,Grand Orchardz Hotel Rajawali Kemayoran,800000,Jakarta,Indonesia,4,9.2,13/10/2025,14/10/2025,grand kemayoran orchardz rajawali
tripcom,Grand Orchardz Hotel Rajawali Kemayoran,800000,Jakarta,Indonesia,4,9.2,18/10/2025,19/10/2025,grand kemayoran orchardz rajawali
tripcom,Harris Hotel & Conventions Gubeng,800000,Surabaya,Indonesia,4,9.2,17/10/2025,18/10/2025,conventions gubeng harris
bookingcom,Gallery Prawirotaman Hotel,800000,Yogyakarta,Indonesia,4,8.7,29/10/2025,30/10/2025,gallery prawirotaman
tripcom,Business Inn Sunhotel,800059,Tokyo,Jepang,3,7.7,15/10/2025,16/10/2025,business sunhotel
tripcom,Business Inn Sunhotel,800059,Tokyo,Jepang,3,7.7,16/10/2025,17/10/2025,business sunhotel
tripcom,Asia Hotel Bangkok,800218,Bangkok,Thailand,4,9.0,12/10/2025,13/10/2025,asia bangkok
tripcom,Best Western Senayan,800434,Jakarta,Indonesia,5,9.0,17/10/2025,18/10/2025,best senayan western
traveloka,Vouk Hotel By The Blanket,800756,Penang,Malaysia,4,8.5,26/09/2025,27/09/2025,blanket by the vouk
traveloka,"Dua Sentral Kuala Lumpur, Roam",800756,Kuala Lumpur,Malaysia,5,8.8,26/09/2025,27/09/2025,dua kuala lumpur roam sentral
tiketcom,Podomoro Deli City Deli Medan 1BR Near Delipark,800900,Medan,Indonesia,3,9.0,23/10/2025,24/10/2025,1br city deli deli delipark medan near podomoro
traveloka,Havenwood Residence TB Simatupang,801282,Jakarta,Indonesia,3,8.7,27/09/2025,28/09/2025,havenwood residence simatupang tb
traveloka,GeorgeTown Seaview MansionOne,801619,Penang,Malaysia,5,9.4,02/10/2025,03/10/2025,georgetown mansionone seaview
tripcom,Holiday Inn Express Jakarta Pluit Citygate,801625,Jakarta,Indonesia,3,8.3,12/10/2025,13/10/2025,citygate express holiday jakarta pluit
agoda,Nemuru Grand Suites,801653,Jakarta,Indonesia,5,9.0,01/10/2025,02/10/2025,grand nemuru suites
agoda,FM7 Resort Hotel Bandara Jakarta Airport,801653,Jakarta,Indonesia,4,8.9,29/09/2025,30/09/2025,airport bandara fm7 jakarta
agoda,The Westin Jakarta,801653,Jakarta,Indonesia,5,9.7,02/10/2025,03/10/2025,jakarta the westin
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,22/10/2025,23/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,18/10/2025,19/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,20/10/2025,21/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,16/10/2025,17/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,19/10/2025,20/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,21/10/2025,22/10/2025,tenera
tripcom,Tenera Hotel,801775,Kuala Lumpur,Malaysia,5,9.0,17/10/2025,18/10/2025,tenera
tripcom,HARRIS Hotel Kuta Tuban Bali,801900,Bali,Indonesia,4,8.6,22/10/2025,23/10/2025,bali harris kuta tuban
agoda,Bayview Beach Resort,802296,Penang,Malaysia,4,8.4,28/09/2025,29/09/2025,bayview beach
agoda,Riche Heritage Hotel Alun Alun Malang,802353,Malang,Indonesia,4,9.2,29/09/2025,30/09/2025,alun alun heritage malang riche
tripcom,Millennium Hotel Sirih Jakarta,802453,Jakarta,Indonesia,5,9.1,13/10/2025,14/10/2025,jakarta millennium sirih
agoda,Cititel Hotel Penang,802875,Penang,Malaysia,4,8.6,04/10/2025,05/10/2025,cititel penang
traveloka,Ramada Grand Tsim Sha Tsui,802930,Hong Kong,China,5,8.1,30/09/2025,01/10/2025,grand ramada sha tsim tsui
traveloka,CUBE Family Boutique Capsule Hotel @ Chinatown,802988,Singapura,Singapura,4,8.3,28/09/2025,29/09/2025,boutique capsule chinatown cube family
agoda,Pasar Baru Square Hotel Bandung,803160,Bandung,Indonesia,3,8.7,03/10/2025,04/10/2025,bandung baru pasar square
agoda,The Kayon Jungle Resort,803229,Bali,Indonesia,5,9.1,03/10/2025,04/10/2025,jungle kayon the
bookingcom,The Manohara Hotel Yogyakarta,803338,Yogyakarta,Indonesia,5,9.3,29/10/2025,30/10/2025,manohara the yogyakarta
agoda,IDEAS Kuala Lumpur,803434,Kuala Lumpur,Malaysia,4,9.0,27/09/2025,28/09/2025,ideas kuala lumpur
tripcom,Hotel Ciputra Jakarta managed by Swiss-Belhotel International,803450,Jakarta,Indonesia,4,8.7,20/10/2025,21/10/2025,by ciputra international jakarta managed swissbelhotel
agoda,Coins Hotel Jakarta,803885,Jakarta,Indonesia,5,8.7,27/09/2025,28/09/2025,coins jakarta
traveloka,Four Star by Trans Hotel,804054,Bali,Indonesia,5,8.7,04/10/2025,05/10/2025,by four star trans
agoda,Hotel Indies Heritage Prawirotaman,804203,Yogyakarta,Indonesia,4,9.0,03/10/2025,04/10/2025,heritage indies prawirotaman
tiketcom,Blackbird Hotel Bandung,804266,Bandung,Indonesia,3,8.8,17/10/2025,18/10/2025,bandung blackbird
tripcom,Asoke Residence Sukhumvit by UHG,804387,Bangkok,Thailand,4,8.5,18/10/2025,19/10/2025,asoke by residence sukhumvit uhg
tripcom,Asoke Residence Sukhumvit by UHG,804492,Bangkok,Thailand,4,8.5,17/10/2025,18/10/2025,asoke by residence sukhumvit uhg
traveloka,Frame Hotel Penang,804622,Penang,Malaysia,5,8.9,30/09/2025,01/10/2025,frame penang
tiketcom,Sense Sunset Seminyak,804650,Bali,Indonesia,4,8.3,21/10/2025,22/10/2025,seminyak sense sunset
tripcom,Novotel Jakarta Gajah Mada,804650,Jakarta,Indonesia,4,8.3,14/10/2025,15/10/2025,gajah jakarta mada novotel
agoda,APA Hotel Keisei Ueno-Ekimae,804686,Tokyo,Jepang,3,8.4,29/09/2025,30/09/2025,apa keisei uenoekimae
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,03/11/2025,04/11/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,31/10/2025,01/11/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,02/11/2025,03/11/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,30/10/2025,31/10/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,01/11/2025,02/11/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,05/11/2025,06/11/2025,malang premiere santika
bookingcom,Hotel Santika Premiere Malang,804851,Malang,Indonesia,4,9.2,04/11/2025,05/11/2025,malang premiere santika
tiketcom,The Isvara By Cove,805084,Bali,Indonesia,4,8.6,23/10/2025,24/10/2025,by cove isvara the
tripcom,Asia Hotel Bangkok,805500,Bangkok,Thailand,4,9.0,21/10/2025,22/10/2025,asia bangkok
tripcom,Asia Hotel Bangkok,805500,Bangkok,Thailand,4,9.0,22/10/2025,23/10/2025,asia bangkok
traveloka,Quest San Hotel Denpasar by ASTON,805925,Bali,Indonesia,3,8.8,04/10/2025,05/10/2025,aston by denpasar quest san
tripcom,Harris Hotel & Conventions Malang,805931,Malang,Indonesia,4,9.3,12/10/2025,13/10/2025,conventions harris malang
agoda,The RuMa Hotel and Residences,806093,Kuala Lumpur,Malaysia,5,9.4,28/09/2025,29/09/2025,and residences ruma the
traveloka,Aveta Hotel Malioboro,806280,Yogyakarta,Indonesia,4,9.1,01/10/2025,02/10/2025,aveta malioboro
agoda,Tune Hotel KLIA Aeropolis (Airport Hotel),806895,Kuala Lumpur,Malaysia,3,9.2,28/09/2025,29/09/2025,aeropolis airport klia tune
tripcom,The Quarter Saladaeng by UHG,806939,Bangkok,Thailand,4,8.5,12/10/2025,13/10/2025,by quarter saladaeng the uhg
traveloka,Hotel Santika Siligita Nusa Dua,807125,Bali,Indonesia,4,8.6,03/10/2025,04/10/2025,dua nusa santika siligita
traveloka,Hotel Santika Siligita Nusa Dua,807125,Bali,Indonesia,4,8.6,05/10/2025,06/10/2025,dua nusa santika siligita
traveloka,Hotel Santika Siligita Nusa Dua,807125,Bali,Indonesia,4,8.6,02/10/2025,03/10/2025,dua nusa santika siligita
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,29/10/2025,30/10/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,30/10/2025,31/10/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,05/11/2025,06/11/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,02/11/2025,03/11/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,28/10/2025,29/10/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,03/11/2025,04/11/2025,novotel semarang
bookingcom,Novotel Semarang,807239,Semarang,Indonesia,4,8.9,04/11/2025,05/11/2025,novotel semarang
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,30/10/2025,31/10/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,28/10/2025,29/10/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,31/10/2025,01/11/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,03/11/2025,04/11/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,02/11/2025,03/11/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,01/11/2025,02/11/2025,surabaya wyndham
agoda,Grand Hyatt Bali,807500,Bali,Indonesia,5,8.8,05/10/2025,06/10/2025,bali grand hyatt
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,29/10/2025,30/10/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,05/11/2025,06/11/2025,surabaya wyndham
bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,04/11/2025,05/11/2025,surabaya wyndham
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,22/10/2025,23/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,19/10/2025,20/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,16/10/2025,17/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,21/10/2025,22/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,20/10/2025,21/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,17/10/2025,18/10/2025,bangkok ibis riverside
tripcom,Ibis Bangkok Riverside,807596,Bangkok,Thailand,3,8.6,18/10/2025,19/10/2025,bangkok ibis riverside
tripcom,Dongjak (Daebangdong) Hyu,807758,Seoul,Korea Selatan,3,8.8,18/10/2025,19/10/2025,daebangdong dongjak hyu
traveloka,Macalister 288,807817,Penang,Malaysia,4,9.0,30/09/2025,01/10/2025,288 macalister
tripcom,Hotel Cullinan Guro,808073,Seoul,Korea Selatan,3,8.2,19/10/2025,20/10/2025,cullinan guro
tripcom,Hotel Cullinan Guro,808085,Seoul,Korea Selatan,3,8.2,20/10/2025,21/10/2025,cullinan guro
tripcom,Hotel Cullinan Guro,808085,Seoul,Korea Selatan,3,8.2,16/10/2025,17/10/2025,cullinan guro
tripcom,Hotel Cullinan Guro,808085,Seoul,Korea Selatan,3,8.2,22/10/2025,23/10/2025,cullinan guro
tripcom,Hotel Cullinan Guro,808085,Seoul,Korea Selatan,3,8.2,21/10/2025,22/10/2025,cullinan guro
traveloka,Novotel Samator Surabaya Timur,808280,Surabaya,Indonesia,5,8.8,27/09/2025,28/09/2025,novotel samator surabaya timur
agoda,"Four Points by Sheraton Surabaya, Tunjungan Plaza",808280,Surabaya,Indonesia,4,9.5,26/09/2025,27/09/2025,by four plaza points sheraton surabaya tunjungan
agoda,Midtown Hotel,808280,Surabaya,Indonesia,4,9.0,27/09/2025,28/09/2025,midtown
tripcom,Hotel Santika Premiere Dyandra Hotel & Convention,808519,Medan,Indonesia,4,8.8,12/10/2025,13/10/2025,convention dyandra premiere santika
tripcom,Hotel Santika Premiere Dyandra Hotel & Convention,808519,Medan,Indonesia,4,8.8,17/10/2025,18/10/2025,convention dyandra premiere santika
traveloka,Century Park Hotel Bangkok,808745,Bangkok,Thailand,4,8.5,02/10/2025,03/10/2025,bangkok century park
traveloka,Century Park Hotel Bangkok,808745,Bangkok,Thailand,4,8.5,01/10/2025,02/10/2025,bangkok century park
tripcom,de King Hotel KLCC,808914,Kuala Lumpur,Malaysia,3,9.3,20/10/2025,21/10/2025,de king klcc
traveloka,HARRIS Hotel Kuta Tuban Bali,808934,Bali,Indonesia,4,8.6,03/10/2025,04/10/2025,bali harris kuta tuban
tiketcom,Podomoro Deli City Deli Medan 1BR Near Delipark,808999,Medan,Indonesia,3,9.0,14/10/2025,15/10/2025,1br city deli deli delipark medan near podomoro
tiketcom,Podomoro Deli City Deli Medan 1BR Near Delipark,808999,Medan,Indonesia,3,9.0,15/10/2025,16/10/2025,1br city deli deli delipark medan near podomoro
tiketcom,Podomoro Deli City Deli Medan 1BR Near Delipark,808999,Medan,Indonesia,3,9.0,16/10/2025,17/10/2025,1br city deli deli delipark medan near podomoro
tiketcom,Podomoro Deli City Deli Medan 1BR Near Delipark,808999,Medan,Indonesia,3,9.0,18/10/2025,19/10/2025,1br city deli deli delipark medan near podomoro
tripcom,Maple Inn(Tsim Sha Tsui Store C2 EXIT),809025,Hong Kong,China,2,8.4,12/10/2025,13/10/2025,c2 exit inntsim maple sha store tsui
agoda,Khas Tugu Yogyakarta,809168,Yogyakarta,Indonesia,3,8.8,26/09/2025,27/09/2025,khas tugu yogyakarta
tiketcom,Santika Premiere Dyandra Hotel & Convention Medan,809385,Medan,Indonesia,4,9.0,15/10/2025,16/10/2025,convention dyandra medan premiere santika
agoda,Bayview Beach Resort,809647,Penang,Malaysia,4,8.4,30/09/2025,01/10/2025,bayview beach
tripcom,O' Hotel,809726,Hong Kong,China,3,7.2,14/10/2025,15/10/2025,o
tripcom,Jordan Hotel Hong Kong,809932,Hong Kong,China,2,8.4,18/10/2025,19/10/2025,hong jordan kong
bookingcom,Grand Mercure Yogyakarta Adi Sucipto,809999,Yogyakarta,Indonesia,5,8.5,28/10/2025,29/10/2025,adi grand mercure sucipto yogyakarta
bookingcom,Grand Mercure Yogyakarta Adi Sucipto,809999,Yogyakarta,Indonesia,5,8.5,02/11/2025,03/11/2025,adi grand mercure sucipto yogyakarta
bookingcom,Grand Mercure Yogyakarta Adi Sucipto,809999,Yogyakarta,Indonesia,5,8.5,03/11/2025,04/11/2025,adi grand mercure sucipto yogyakarta
bookingcom,Grand Mercure Yogyakarta Adi Sucipto,809999,Yogyakarta,Indonesia,5,8.5,30/10/2025,31/10/2025,adi grand mercure sucipto yogyakarta
bookingcom,Grand Mercure Yogyakarta Adi Sucipto,809999,Yogyakarta,Indonesia,5,8.5,29/10/2025,30/10/2025,adi grand mercure sucipto yogyakarta
